# Hot-molecule IR emission spectrum  (trajectory-averaged local harmonic)
# # Traj dir: outputs/ir_mace_anti_cis_2000K  MACE: outputs/mace_wB97X_20260417/mace_model.pt
# # Dipole: outputs/ir_nm_pes_anti_cis_300K/dipole_surface.pkl
# # Stride: 300  N_samples: 500  FWHM: 30.0 cm-1
# # frequency_cm-1,intensity_normalized
2.000000000000000000e+02,7.668299807678849098e-03
2.010000000000000000e+02,7.739481304273607490e-03
2.020000000000000000e+02,7.812232006000131498e-03
2.030000000000000000e+02,7.886520069532998445e-03
2.040000000000000000e+02,7.962303143158292948e-03
2.050000000000000000e+02,8.039534893430511087e-03
2.060000000000000000e+02,8.118174667327778676e-03
2.070000000000000000e+02,8.198199640608977087e-03
2.080000000000000000e+02,8.279617968394511682e-03
2.090000000000000000e+02,8.362480798713937263e-03
2.100000000000000000e+02,8.446890857863858376e-03
2.110000000000000000e+02,8.533005857725362714e-03
2.120000000000000000e+02,8.621036117582364308e-03
2.130000000000000000e+02,8.711237157452225016e-03
2.140000000000000000e+02,8.803899113437567078e-03
2.150000000000000000e+02,8.899335289953604067e-03
2.160000000000000000e+02,8.997871935773638433e-03
2.170000000000000000e+02,9.099840622940046433e-03
2.180000000000000000e+02,9.205573752900183052e-03
2.190000000000000000e+02,9.315402998201062143e-03
2.200000000000000000e+02,9.429660057251466887e-03
2.210000000000000000e+02,9.548678962295777464e-03
2.220000000000000000e+02,9.672799260195829446e-03
2.230000000000000000e+02,9.802369580237953184e-03
2.240000000000000000e+02,9.937751326142529526e-03
2.250000000000000000e+02,1.007932242269983687e-02
2.260000000000000000e+02,1.022748117652427097e-02
2.270000000000000000e+02,1.038265035149335026e-02
2.280000000000000000e+02,1.054528149024166854e-02
2.290000000000000000e+02,1.071585931571125867e-02
2.300000000000000000e+02,1.089490572396332145e-02
2.310000000000000000e+02,1.108298247607451305e-02
2.320000000000000000e+02,1.128069130927686174e-02
2.330000000000000000e+02,1.148866994293993790e-02
2.340000000000000000e+02,1.170758246083685415e-02
2.350000000000000000e+02,1.193810283982999626e-02
2.360000000000000000e+02,1.218089090928922008e-02
2.370000000000000000e+02,1.243656066590915522e-02
2.380000000000000000e+02,1.270564157785214303e-02
2.390000000000000000e+02,1.298853433151488969e-02
2.400000000000000000e+02,1.328546352013521697e-02
2.410000000000000000e+02,1.359643113200511427e-02
2.420000000000000000e+02,1.392117627961541280e-02
2.430000000000000000e+02,1.425914804200822082e-02
2.440000000000000000e+02,1.460949888169976209e-02
2.450000000000000000e+02,1.497110498076238694e-02
2.460000000000000000e+02,1.534261631250526808e-02
2.470000000000000000e+02,1.572253326460002973e-02
2.480000000000000000e+02,1.610929919629974783e-02
2.490000000000000000e+02,1.650139170683768280e-02
2.500000000000000000e+02,1.689739258196353358e-02
2.510000000000000000e+02,1.729601984947734192e-02
2.520000000000000000e+02,1.769611560462494224e-02
2.530000000000000000e+02,1.809659775744063004e-02
2.540000000000000000e+02,1.849639740718188666e-02
2.550000000000000000e+02,1.889441015638922139e-02
2.560000000000000000e+02,1.928948530916733961e-02
2.570000000000000000e+02,1.968046179722535843e-02
2.580000000000000000e+02,2.006623889297813948e-02
2.590000000000000000e+02,2.044585152779689399e-02
2.600000000000000000e+02,2.081851248870174309e-02
2.610000000000000000e+02,2.118359135182841871e-02
2.620000000000000000e+02,2.154052099368018378e-02
2.630000000000000000e+02,2.188864921387843540e-02
2.640000000000000000e+02,2.222707493726380767e-02
2.650000000000000000e+02,2.255451704398847915e-02
2.660000000000000000e+02,2.286925603160167367e-02
2.670000000000000000e+02,2.316916780431986511e-02
2.680000000000000000e+02,2.345184288009796378e-02
2.690000000000000000e+02,2.371476244271373407e-02
2.700000000000000000e+02,2.395549206301964343e-02
2.710000000000000000e+02,2.417185733419058638e-02
2.720000000000000000e+02,2.436208104294116869e-02
2.730000000000000000e+02,2.452488291567119297e-02
2.740000000000000000e+02,2.465956224308329947e-02
2.750000000000000000e+02,2.476609226030395544e-02
2.760000000000000000e+02,2.484524712220557638e-02
2.770000000000000000e+02,2.489875825408575938e-02
2.780000000000000000e+02,2.492946616707282861e-02
2.790000000000000000e+02,2.494141199712890736e-02
2.800000000000000000e+02,2.493981363114003424e-02
2.810000000000000000e+02,2.493089732254921698e-02
2.820000000000000000e+02,2.492159681721666312e-02
2.830000000000000000e+02,2.491917021158786966e-02
