# Equilibrium harmonic reference (FWHM=10 cm-1)
# # frequency_cm-1,intensity_normalized
9.200000000000000000e+02,1.937273711644595803e-02
9.210000000000000000e+02,1.982075862934305419e-02
9.220000000000000000e+02,2.028753784241381364e-02
9.230000000000000000e+02,2.077419357059036298e-02
9.240000000000000000e+02,2.128193260499596992e-02
9.250000000000000000e+02,2.181205815251928762e-02
9.260000000000000000e+02,2.236597923439527513e-02
9.270000000000000000e+02,2.294522116884367691e-02
9.280000000000000000e+02,2.355143728121774499e-02
9.290000000000000000e+02,2.418642200651798316e-02
9.300000000000000000e+02,2.485212557406380959e-02
9.310000000000000000e+02,2.555067049322642253e-02
9.320000000000000000e+02,2.628437009316962961e-02
9.330000000000000000e+02,2.705574940943102427e-02
9.340000000000000000e+02,2.786756875698898420e-02
9.350000000000000000e+02,2.872285038450604275e-02
9.360000000000000000e+02,2.962490866927354818e-02
9.370000000000000000e+02,3.057738438888056576e-02
9.380000000000000000e+02,3.158428369603544228e-02
9.390000000000000000e+02,3.265002252997541848e-02
9.400000000000000000e+02,3.377947732473795400e-02
9.410000000000000000e+02,3.497804302510360008e-02
9.420000000000000000e+02,3.625169959987360746e-02
9.430000000000000000e+02,3.760708845481965101e-02
9.440000000000000000e+02,3.905160040065942112e-02
9.450000000000000000e+02,4.059347713244777084e-02
9.460000000000000000e+02,4.224192853478226511e-02
9.470000000000000000e+02,4.400726855249519065e-02
9.480000000000000000e+02,4.590107287063499575e-02
9.490000000000000000e+02,4.793636224318184591e-02
9.500000000000000000e+02,5.012781601022230776e-02
9.510000000000000000e+02,5.249202116063348550e-02
9.520000000000000000e+02,5.504776324120501385e-02
9.530000000000000000e+02,5.781636648632801356e-02
9.540000000000000000e+02,6.082209173446134071e-02
9.550000000000000000e+02,6.409260197411592586e-02
9.560000000000000000e+02,6.765950664704903361e-02
9.570000000000000000e+02,7.155899698364096007e-02
9.580000000000000000e+02,7.583258539325644920e-02
9.590000000000000000e+02,8.052796183086194381e-02
9.600000000000000000e+02,8.569997835809971265e-02
9.610000000000000000e+02,9.141176858003338679e-02
9.620000000000000000e+02,9.773599928132196968e-02
9.630000000000000000e+02,1.047562342524352152e-01
9.640000000000000000e+02,1.125683600525967665e-01
9.650000000000000000e+02,1.212819727201971676e-01
9.660000000000000000e+02,1.310215418376280416e-01
9.670000000000000000e+02,1.419270373767399784e-01
9.680000000000000000e+02,1.541535026383391571e-01
9.690000000000000000e+02,1.678687546433066391e-01
9.700000000000000000e+02,1.832479613405707253e-01
9.710000000000000000e+02,2.004632657668281026e-01
9.720000000000000000e+02,2.196659318464321553e-01
9.730000000000000000e+02,2.409578267325634127e-01
9.740000000000000000e+02,2.643488305635376401e-01
9.750000000000000000e+02,2.896978002558271981e-01
9.760000000000000000e+02,3.166383845174797762e-01
9.770000000000000000e+02,3.444989886543816104e-01
9.780000000000000000e+02,3.722393423851151906e-01
9.790000000000000000e+02,3.984416372412101226e-01
9.800000000000000000e+02,4.214022023231420722e-01
9.810000000000000000e+02,4.393535652009006309e-01
9.820000000000000000e+02,4.507945971240141514e-01
9.830000000000000000e+02,4.548330100169138968e-01
9.840000000000000000e+02,4.514002577584890208e-01
9.850000000000000000e+02,4.412356899346634997e-01
9.860000000000000000e+02,4.256474841200348358e-01
9.870000000000000000e+02,4.061662195759607186e-01
9.880000000000000000e+02,3.842373749705429442e-01
9.890000000000000000e+02,3.610454274487866488e-01
9.900000000000000000e+02,3.374778820653833167e-01
9.910000000000000000e+02,3.141775692823990385e-01
9.920000000000000000e+02,2.916176600923791606e-01
9.930000000000000000e+02,2.701560793677927896e-01
9.940000000000000000e+02,2.500592323594877375e-01
9.950000000000000000e+02,2.315070591765976127e-01
9.960000000000000000e+02,2.145953973673255799e-01
9.970000000000000000e+02,1.993444149907644680e-01
9.980000000000000000e+02,1.857136225519059047e-01
9.990000000000000000e+02,1.736198440307935575e-01
1.000000000000000000e+03,1.629543230094125383e-01
1.001000000000000000e+03,1.535966803700370142e-01
1.002000000000000000e+03,1.454250391445368051e-01
1.003000000000000000e+03,1.383226412455212662e-01
1.004000000000000000e+03,1.321817031290577482e-01
1.005000000000000000e+03,1.269053080392854027e-01
1.006000000000000000e+03,1.224080116566379356e-01
1.007000000000000000e+03,1.186156703769505050e-01
1.008000000000000000e+03,1.154648467037917431e-01
1.009000000000000000e+03,1.129020245647260473e-01
1.010000000000000000e+03,1.108827799233866179e-01
1.011000000000000000e+03,1.093709928757544414e-01
1.012000000000000000e+03,1.083381491454953882e-01
1.013000000000000000e+03,1.077627550804143158e-01
1.014000000000000000e+03,1.076298759180795289e-01
1.015000000000000000e+03,1.079307985943694231e-01
1.016000000000000000e+03,1.086628150717730695e-01
1.017000000000000000e+03,1.098291180416101770e-01
1.018000000000000000e+03,1.114387961473227162e-01
1.019000000000000000e+03,1.135069087545803879e-01
1.020000000000000000e+03,1.160546085153454365e-01
1.021000000000000000e+03,1.191092605158915879e-01
1.022000000000000000e+03,1.227044754859521608e-01
1.023000000000000000e+03,1.268799257558766713e-01
1.024000000000000000e+03,1.316807394101852935e-01
1.025000000000000000e+03,1.371561632645345030e-01
1.026000000000000000e+03,1.433570453329406913e-01
1.027000000000000000e+03,1.503315213691016616e-01
1.028000000000000000e+03,1.581181377917383057e-01
1.029000000000000000e+03,1.667356074551786804e-01
1.030000000000000000e+03,1.761686834412965474e-01
1.031000000000000000e+03,1.863505911121438596e-01
1.032000000000000000e+03,1.971444897776196692e-01
1.033000000000000000e+03,2.083297096186597086e-01
1.034000000000000000e+03,2.196022630792791586e-01
1.035000000000000000e+03,2.306008441475625170e-01
1.036000000000000000e+03,2.409651284528090964e-01
1.037000000000000000e+03,2.504200176287021407e-01
1.038000000000000000e+03,2.588616312440594758e-01
1.039000000000000000e+03,2.664108903799076167e-01
1.040000000000000000e+03,2.734104252121638545e-01
1.041000000000000000e+03,2.803673572591948160e-01
1.042000000000000000e+03,2.878694574761523350e-01
1.043000000000000000e+03,2.965082889354191953e-01
1.044000000000000000e+03,3.068304959885831407e-01
1.045000000000000000e+03,3.193205274677988204e-01
1.046000000000000000e+03,3.344061647189436326e-01
1.047000000000000000e+03,3.524748324900878194e-01
1.048000000000000000e+03,3.738904963538785542e-01
1.049000000000000000e+03,3.990040054379907497e-01
1.050000000000000000e+03,4.281517830423446913e-01
1.051000000000000000e+03,4.616382472594010578e-01
1.052000000000000000e+03,4.996966407706324720e-01
1.053000000000000000e+03,5.424219502039483443e-01
1.054000000000000000e+03,5.896697534768200466e-01
1.055000000000000000e+03,6.409185086146355070e-01
1.056000000000000000e+03,6.951034076726967381e-01
1.057000000000000000e+03,7.504509492711924912e-01
1.058000000000000000e+03,8.043747785400808814e-01
1.059000000000000000e+03,8.535245926601716659e-01
1.060000000000000000e+03,8.940838210477034531e-01
1.061000000000000000e+03,9.223517388473727596e-01
1.062000000000000000e+03,9.355100647608287634e-01
1.063000000000000000e+03,9.323221400633600053e-01
1.064000000000000000e+03,9.134667768622940498e-01
1.065000000000000000e+03,8.813486814946409620e-01
1.066000000000000000e+03,8.394797225243069150e-01
1.067000000000000000e+03,7.917084734864403561e-01
1.068000000000000000e+03,7.415756488559390736e-01
1.069000000000000000e+03,6.919373183642796299e-01
1.070000000000000000e+03,6.448507102270081282e-01
1.071000000000000000e+03,6.016382750357659459e-01
1.072000000000000000e+03,5.630364412231255722e-01
1.073000000000000000e+03,5.293616117674051491e-01
1.074000000000000000e+03,5.006572735520830042e-01
1.075000000000000000e+03,4.768091291898794992e-01
1.076000000000000000e+03,4.576281175258364864e-01
1.077000000000000000e+03,4.429067503037751319e-01
1.078000000000000000e+03,4.324554972704921507e-01
1.079000000000000000e+03,4.261252648567024903e-01
1.080000000000000000e+03,4.238206416427650614e-01
1.081000000000000000e+03,4.255071501748693974e-01
1.082000000000000000e+03,4.312144686143049022e-01
1.083000000000000000e+03,4.410364779458714746e-01
1.084000000000000000e+03,4.551279662482131116e-01
1.085000000000000000e+03,4.736967588921810468e-01
1.086000000000000000e+03,4.969888171630650331e-01
1.087000000000000000e+03,5.252623671188035859e-01
1.088000000000000000e+03,5.587454052383249437e-01
1.089000000000000000e+03,5.975692633393525632e-01
1.090000000000000000e+03,6.416701353101225136e-01
1.091000000000000000e+03,6.906523599795235668e-01
1.092000000000000000e+03,7.436149100414761737e-01
1.093000000000000000e+03,7.989600036740264200e-01
1.094000000000000000e+03,8.542326329866046786e-01
1.095000000000000000e+03,9.060772489162942644e-01
1.096000000000000000e+03,9.504221303127139420e-01
1.097000000000000000e+03,9.829748100667684563e-01
1.098000000000000000e+03,1.000000000000000000e+00
1.099000000000000000e+03,9.991769865976102283e-01
1.100000000000000000e+03,9.802060441419583325e-01
1.101000000000000000e+03,9.448850182100769768e-01
1.102000000000000000e+03,8.966185153514217854e-01
1.103000000000000000e+03,8.395907914327725985e-01
1.104000000000000000e+03,7.779402393207279776e-01
1.105000000000000000e+03,7.151815508218091200e-01
1.106000000000000000e+03,6.539457624403571812e-01
1.107000000000000000e+03,5.959748673803594299e-01
1.108000000000000000e+03,5.422607588634899001e-01
1.109000000000000000e+03,4.932334773147497020e-01
1.110000000000000000e+03,4.489405740592585792e-01
1.111000000000000000e+03,4.091921716672079490e-01
1.112000000000000000e+03,3.736668643441309334e-01
1.113000000000000000e+03,3.419833858349469735e-01
1.114000000000000000e+03,3.137460077467476016e-01
1.115000000000000000e+03,2.885713462133333018e-01
1.116000000000000000e+03,2.661027581664470731e-01
1.117000000000000000e+03,2.460168486669045973e-01
1.118000000000000000e+03,2.280252007842639150e-01
1.119000000000000000e+03,2.118733766562916621e-01
1.120000000000000000e+03,1.973384902898418503e-01
1.121000000000000000e+03,1.842261493761907232e-01
1.122000000000000000e+03,1.723672358061438814e-01
1.123000000000000000e+03,1.616147870804789388e-01
1.124000000000000000e+03,1.518411127377830017e-01
1.125000000000000000e+03,1.429352030835994714e-01
1.126000000000000000e+03,1.348004430519895436e-01
1.127000000000000000e+03,1.273526196574107927e-01
1.128000000000000000e+03,1.205181993140566482e-01
1.129000000000000000e+03,1.142328463334022354e-01
1.130000000000000000e+03,1.084401530618979009e-01
1.131000000000000000e+03,1.030905534929345835e-01
1.132000000000000000e+03,9.814039464061646845e-02
1.133000000000000000e+03,9.355114282983399698e-02
1.134000000000000000e+03,8.928870496100002607e-02
1.135000000000000000e+03,8.532284754883190381e-02
1.136000000000000000e+03,8.162669881850742604e-02
1.137000000000000000e+03,7.817632133646187920e-02
1.138000000000000000e+03,7.495034455828383790e-02
1.139000000000000000e+03,7.192964831165025996e-02
1.140000000000000000e+03,6.909708962513427810e-02
1.141000000000000000e+03,6.643726649359803227e-02
1.142000000000000000e+03,6.393631316670821130e-02
1.143000000000000000e+03,6.158172238565221696e-02
1.144000000000000000e+03,5.936219069828935213e-02
1.145000000000000000e+03,5.726748357560984548e-02
1.146000000000000000e+03,5.528831755043817076e-02
1.147000000000000000e+03,5.341625701807677790e-02
1.148000000000000000e+03,5.164362369093331018e-02
1.149000000000000000e+03,4.996341699595143598e-02
1.150000000000000000e+03,4.836924395394237575e-02
1.151000000000000000e+03,4.685525729127633376e-02
1.152000000000000000e+03,4.541610071315972663e-02
1.153000000000000000e+03,4.404686041917186407e-02
1.154000000000000000e+03,4.274302207025175437e-02
1.155000000000000000e+03,4.150043252557863993e-02
1.156000000000000000e+03,4.031526576082901381e-02
1.157000000000000000e+03,3.918399245867083824e-02
1.158000000000000000e+03,3.810335283020025582e-02
1.159000000000000000e+03,3.707033228412029424e-02
1.160000000000000000e+03,3.608213961029752698e-02
1.161000000000000000e+03,3.513618738716305784e-02
1.162000000000000000e+03,3.423007435930024850e-02
1.163000000000000000e+03,3.336156956336858159e-02
1.164000000000000000e+03,3.252859800799736550e-02
1.165000000000000000e+03,3.172922773707234634e-02
1.166000000000000000e+03,3.096165812646746798e-02
1.167000000000000000e+03,3.022420928219197653e-02
1.168000000000000000e+03,2.951531242351342413e-02
1.169000000000000000e+03,2.883350114820470989e-02
1.170000000000000000e+03,2.817740348892459890e-02
1.171000000000000000e+03,2.754573468011254148e-02
1.172000000000000000e+03,2.693729056386191464e-02
1.173000000000000000e+03,2.635094157120271632e-02
1.174000000000000000e+03,2.578562722222380379e-02
1.175000000000000000e+03,2.524035109462290788e-02
1.176000000000000000e+03,2.471417621569836631e-02
1.177000000000000000e+03,2.420622083758439472e-02
1.178000000000000000e+03,2.371565455976278741e-02
1.179000000000000000e+03,2.324169476662770947e-02
1.180000000000000000e+03,2.278360335119824012e-02
1.181000000000000000e+03,2.234068369901674733e-02
1.182000000000000000e+03,2.191227790888725102e-02
1.183000000000000000e+03,2.149776422943484519e-02
1.184000000000000000e+03,2.109655469254034799e-02
1.185000000000000000e+03,2.070809292655301920e-02
1.186000000000000000e+03,2.033185213383577675e-02
1.187000000000000000e+03,1.996733321867337485e-02
1.188000000000000000e+03,1.961406305289564375e-02
1.189000000000000000e+03,1.927159286775238789e-02
1.190000000000000000e+03,1.893949676163914075e-02
1.191000000000000000e+03,1.861737031422759647e-02
1.192000000000000000e+03,1.830482929841297651e-02
1.193000000000000000e+03,1.800150848226336059e-02
1.194000000000000000e+03,1.770706051385214849e-02
1.195000000000000000e+03,1.742115488248361169e-02
1.196000000000000000e+03,1.714347695038808544e-02
1.197000000000000000e+03,1.687372704947695881e-02
1.198000000000000000e+03,1.661161963821103718e-02
1.199000000000000000e+03,1.635688251405658863e-02
1.200000000000000000e+03,1.610925607738438597e-02
1.201000000000000000e+03,1.586849264301271392e-02
1.202000000000000000e+03,1.563435579590970181e-02
1.203000000000000000e+03,1.540661978785568334e-02
1.204000000000000000e+03,1.518506897212642225e-02
1.205000000000000000e+03,1.496949727349451524e-02
1.206000000000000000e+03,1.475970769106234315e-02
1.207000000000000000e+03,1.455551183163655837e-02
1.208000000000000000e+03,1.435672947153412635e-02
1.209000000000000000e+03,1.416318814487419267e-02
1.210000000000000000e+03,1.397472275656033887e-02
1.211000000000000000e+03,1.379117521829552329e-02
1.212000000000000000e+03,1.361239410609801914e-02
1.213000000000000000e+03,1.343823433790247365e-02
1.214000000000000000e+03,1.326855686993618291e-02
1.215000000000000000e+03,1.310322841065836817e-02
1.216000000000000000e+03,1.294212115113983069e-02
1.217000000000000000e+03,1.278511251084292130e-02
1.218000000000000000e+03,1.263208489783766535e-02
1.219000000000000000e+03,1.248292548256014177e-02
1.220000000000000000e+03,1.233752598428359583e-02
1.221000000000000000e+03,1.219578246953278641e-02
1.222000000000000000e+03,1.205759516172698505e-02
1.223000000000000000e+03,1.192286826138838456e-02
1.224000000000000000e+03,1.179150977629984942e-02
1.225000000000000000e+03,1.166343136103992553e-02
1.226000000000000000e+03,1.153854816536390403e-02
1.227000000000000000e+03,1.141677869093752490e-02
1.228000000000000000e+03,1.129804465596537591e-02
1.229000000000000000e+03,1.118227086728901774e-02
1.230000000000000000e+03,1.106938509956063681e-02
1.231000000000000000e+03,1.095931798112700223e-02
1.232000000000000000e+03,1.085200288628562597e-02
1.233000000000000000e+03,1.074737583360039009e-02
1.234000000000000000e+03,1.064537538998826596e-02
1.235000000000000000e+03,1.054594258031140569e-02
1.236000000000000000e+03,1.044902080223051276e-02
1.237000000000000000e+03,1.035455574609630246e-02
1.238000000000000000e+03,1.026249531967551691e-02
1.239000000000000000e+03,1.017278957752715089e-02
1.240000000000000000e+03,1.008539065486290832e-02
1.241000000000000000e+03,1.000025270574422288e-02
1.242000000000000000e+03,9.917331845485505976e-03
1.243000000000000000e+03,9.836586097151002114e-03
1.244000000000000000e+03,9.757975342049843639e-03
1.245000000000000000e+03,9.681461274151476407e-03
1.246000000000000000e+03,9.607007358361053379e-03
1.247000000000000000e+03,9.534578792612659684e-03
1.248000000000000000e+03,9.464142473756358837e-03
1.249000000000000000e+03,9.395666967234645242e-03
1.250000000000000000e+03,9.329122480563684788e-03
1.251000000000000000e+03,9.264480840656194247e-03
1.252000000000000000e+03,9.201715475045080597e-03
1.253000000000000000e+03,9.140801397091599667e-03
1.254000000000000000e+03,9.081715195287569722e-03
1.255000000000000000e+03,9.024435026789803804e-03
1.256000000000000000e+03,8.968940615356137472e-03
1.257000000000000000e+03,8.915213253886417055e-03
1.258000000000000000e+03,8.863235811810116216e-03
1.259000000000000000e+03,8.812992747604051977e-03
1.260000000000000000e+03,8.764470126771043215e-03
1.261000000000000000e+03,8.717655645662984384e-03
1.262000000000000000e+03,8.672538661591488660e-03
1.263000000000000000e+03,8.629110229736251456e-03
1.264000000000000000e+03,8.587363147437567998e-03
1.265000000000000000e+03,8.547292006546032550e-03
1.266000000000000000e+03,8.508893254601048589e-03
1.267000000000000000e+03,8.472165265722747876e-03
1.268000000000000000e+03,8.437108422231255622e-03
1.269000000000000000e+03,8.403725208155502294e-03
1.270000000000000000e+03,8.372020315965428283e-03
1.271000000000000000e+03,8.342000768058160931e-03
1.272000000000000000e+03,8.313676054757768510e-03
1.273000000000000000e+03,8.287058290852347339e-03
1.274000000000000000e+03,8.262162393000095986e-03
1.275000000000000000e+03,8.239006280693565720e-03
1.276000000000000000e+03,8.217611103888976948e-03
1.277000000000000000e+03,8.198001500895156848e-03
1.278000000000000000e+03,8.180205890687911735e-03
1.279000000000000000e+03,8.164256804485970839e-03
1.280000000000000000e+03,8.150191262212299823e-03
1.281000000000000000e+03,8.138051200392381820e-03
1.282000000000000000e+03,8.127883959135712502e-03
1.283000000000000000e+03,8.119742837139747385e-03
1.284000000000000000e+03,8.113687725186705460e-03
1.285000000000000000e+03,8.109785830417992614e-03
1.286000000000000000e+03,8.108112505824525279e-03
1.287000000000000000e+03,8.108752201950350860e-03
1.288000000000000000e+03,8.111799560849597066e-03
1.289000000000000000e+03,8.117360675957524876e-03
1.290000000000000000e+03,8.125554545844241444e-03
1.291000000000000000e+03,8.136514754943337951e-03
1.292000000000000000e+03,8.150391420434503070e-03
1.293000000000000000e+03,8.167353451674777901e-03
1.294000000000000000e+03,8.187591177098956299e-03
1.295000000000000000e+03,8.211319403532649913e-03
1.296000000000000000e+03,8.238780984559029158e-03
1.297000000000000000e+03,8.270250988086163060e-03
1.298000000000000000e+03,8.306041568613559134e-03
1.299000000000000000e+03,8.346507666739071477e-03
1.300000000000000000e+03,8.392053676679769522e-03
1.301000000000000000e+03,8.443141240901038194e-03
1.302000000000000000e+03,8.500298347242512403e-03
1.303000000000000000e+03,8.564129914414676109e-03
1.304000000000000000e+03,8.635330049915311557e-03
1.305000000000000000e+03,8.714696139417445545e-03
1.306000000000000000e+03,8.803144860710571118e-03
1.307000000000000000e+03,8.901730079638041013e-03
1.308000000000000000e+03,9.011662334567179661e-03
1.309000000000000000e+03,9.134329178380098946e-03
1.310000000000000000e+03,9.271314913006888092e-03
1.311000000000000000e+03,9.424417056112625868e-03
1.312000000000000000e+03,9.595654982499386004e-03
1.313000000000000000e+03,9.787263251417452001e-03
1.314000000000000000e+03,1.000165774179309110e-02
1.315000000000000000e+03,1.024135641579357846e-02
1.316000000000000000e+03,1.050882803198738800e-02
1.317000000000000000e+03,1.080623181276067941e-02
1.318000000000000000e+03,1.113500101779524298e-02
1.319000000000000000e+03,1.149521921420181177e-02
1.320000000000000000e+03,1.188475156018153726e-02
1.321000000000000000e+03,1.229814472003859516e-02
1.322000000000000000e+03,1.272542382197761404e-02
1.323000000000000000e+03,1.315110824477333171e-02
1.324000000000000000e+03,1.355400511495633877e-02
1.325000000000000000e+03,1.390848217759908627e-02
1.326000000000000000e+03,1.418772378528211815e-02
1.327000000000000000e+03,1.436873420719230604e-02
1.328000000000000000e+03,1.443774125674736515e-02
1.329000000000000000e+03,1.439389023542545810e-02
1.330000000000000000e+03,1.424952106309536684e-02
1.331000000000000000e+03,1.402689386745827917e-02
1.332000000000000000e+03,1.375289898530258730e-02
1.333000000000000000e+03,1.345388832865819333e-02
1.334000000000000000e+03,1.315212973558209895e-02
1.335000000000000000e+03,1.286426959889518107e-02
1.336000000000000000e+03,1.260137200667574113e-02
1.337000000000000000e+03,1.236983386573083619e-02
1.338000000000000000e+03,1.217258576429771852e-02
1.339000000000000000e+03,1.201022330880632122e-02
1.340000000000000000e+03,1.188191743303999501e-02
1.341000000000000000e+03,1.178607807696957152e-02
1.342000000000000000e+03,1.172080454542447601e-02
1.343000000000000000e+03,1.168417343246156044e-02
1.344000000000000000e+03,1.167441250620097210e-02
1.345000000000000000e+03,1.168999930118470344e-02
1.346000000000000000e+03,1.172971270401565978e-02
1.347000000000000000e+03,1.179265699377438255e-02
1.348000000000000000e+03,1.187827114304682713e-02
1.349000000000000000e+03,1.198633144555078835e-02
1.350000000000000000e+03,1.211695222713371663e-02
1.351000000000000000e+03,1.227058702474461728e-02
1.352000000000000000e+03,1.244803074340203319e-02
1.353000000000000000e+03,1.265042153036806741e-02
1.354000000000000000e+03,1.287923905500011450e-02
1.355000000000000000e+03,1.313629313776941594e-02
1.356000000000000000e+03,1.342369275889700696e-02
1.357000000000000000e+03,1.374377987412146902e-02
1.358000000000000000e+03,1.409900471411192069e-02
1.359000000000000000e+03,1.449170928164143779e-02
1.360000000000000000e+03,1.492377467684572086e-02
1.361000000000000000e+03,1.539607939240250113e-02
1.362000000000000000e+03,1.590771855476352456e-02
1.363000000000000000e+03,1.645496477280226910e-02
1.364000000000000000e+03,1.703003468826681105e-02
1.365000000000000000e+03,1.761988631713082287e-02
1.366000000000000000e+03,1.820550729160113484e-02
1.367000000000000000e+03,1.876237912946672817e-02
1.368000000000000000e+03,1.926280995040596106e-02
1.369000000000000000e+03,1.968034968688269978e-02
1.370000000000000000e+03,1.999547552302332817e-02
1.371000000000000000e+03,2.020063423719821449e-02
1.372000000000000000e+03,2.030246352578184837e-02
1.373000000000000000e+03,2.032012516543714453e-02
1.374000000000000000e+03,2.028055876932277277e-02
1.375000000000000000e+03,2.021275639357402940e-02
1.376000000000000000e+03,2.014308525014439979e-02
1.377000000000000000e+03,2.009264793890907716e-02
1.378000000000000000e+03,2.007658738610671248e-02
1.379000000000000000e+03,2.010467855251954830e-02
1.380000000000000000e+03,2.018250052378198905e-02
1.381000000000000000e+03,2.031269155934780149e-02
1.382000000000000000e+03,2.049603121873503492e-02
1.383000000000000000e+03,2.073226708326101481e-02
1.384000000000000000e+03,2.102069715074324219e-02
1.385000000000000000e+03,2.136055572600711536e-02
1.386000000000000000e+03,2.175125632608594650e-02
1.387000000000000000e+03,2.219253761167693656e-02
1.388000000000000000e+03,2.268454736192554444e-02
1.389000000000000000e+03,2.322788932005911966e-02
1.390000000000000000e+03,2.382364972870440467e-02
1.391000000000000000e+03,2.447341461061663254e-02
1.392000000000000000e+03,2.517928493539885529e-02
1.393000000000000000e+03,2.594389427043545041e-02
1.394000000000000000e+03,2.677043193566818260e-02
1.395000000000000000e+03,2.766267375820753022e-02
1.396000000000000000e+03,2.862502203726906280e-02
1.397000000000000000e+03,2.966255613756177759e-02
1.398000000000000000e+03,3.078109513697359703e-02
1.399000000000000000e+03,3.198727410513772795e-02
1.400000000000000000e+03,3.328863585055419350e-02
1.401000000000000000e+03,3.469374032907783512e-02
1.402000000000000000e+03,3.621229435037645605e-02
1.403000000000000000e+03,3.785530475321144395e-02
1.404000000000000000e+03,3.963525885132607174e-02
1.405000000000000000e+03,4.156633668759689149e-02
1.406000000000000000e+03,4.366466048249445508e-02
1.407000000000000000e+03,4.594858762703622063e-02
1.408000000000000000e+03,4.843905464351341839e-02
1.409000000000000000e+03,5.115998069349388805e-02
1.410000000000000000e+03,5.413874039246225484e-02
1.411000000000000000e+03,5.740671677730328076e-02
1.412000000000000000e+03,6.099994605520540208e-02
1.413000000000000000e+03,6.495986587427179937e-02
1.414000000000000000e+03,6.933417768176426688e-02
1.415000000000000000e+03,7.417783026300517335e-02
1.416000000000000000e+03,7.955412414452125991e-02
1.417000000000000000e+03,8.553592258781973767e-02
1.418000000000000000e+03,9.220693029358857651e-02
1.419000000000000000e+03,9.966295934472667317e-02
1.420000000000000000e+03,1.080130337617262737e-01
1.421000000000000000e+03,1.173800752670932507e-01
1.422000000000000000e+03,1.279007437268181169e-01
1.423000000000000000e+03,1.397237505449764328e-01
1.424000000000000000e+03,1.530055929776738266e-01
1.425000000000000000e+03,1.679021495744298098e-01
1.426000000000000000e+03,1.845539422728904311e-01
1.427000000000000000e+03,2.030622089175212197e-01
1.428000000000000000e+03,2.234525348486750551e-01
1.429000000000000000e+03,2.456233093459002648e-01
1.430000000000000000e+03,2.692788559700551865e-01
1.431000000000000000e+03,2.938533341577035385e-01
1.432000000000000000e+03,3.184426882723124796e-01
1.433000000000000000e+03,3.417768164700297762e-01
1.434000000000000000e+03,3.622756856124683122e-01
1.435000000000000000e+03,3.782268558061429031e-01
1.436000000000000000e+03,3.880828799272698637e-01
1.437000000000000000e+03,3.908090123723599318e-01
1.438000000000000000e+03,3.861532278394192441e-01
1.439000000000000000e+03,3.747169838856477808e-01
1.440000000000000000e+03,3.577923295534818360e-01
1.441000000000000000e+03,3.370431119519683438e-01
1.442000000000000000e+03,3.141649387074379463e-01
1.443000000000000000e+03,2.906328500155448968e-01
1.444000000000000000e+03,2.675765489867736324e-01
1.445000000000000000e+03,2.457643303937783463e-01
1.446000000000000000e+03,2.256524057002533279e-01
1.447000000000000000e+03,2.074594488462121189e-01
1.448000000000000000e+03,1.912404666082795635e-01
1.449000000000000000e+03,1.769479118869391743e-01
1.450000000000000000e+03,1.644770538511680091e-01
1.451000000000000000e+03,1.536971605140376729e-01
1.452000000000000000e+03,1.444716072689687936e-01
1.453000000000000000e+03,1.366700532863230066e-01
1.454000000000000000e+03,1.301752577394370836e-01
1.455000000000000000e+03,1.248864168924123941e-01
1.456000000000000000e+03,1.207202853132119391e-01
1.457000000000000000e+03,1.176108483627008039e-01
1.458000000000000000e+03,1.155079243389695448e-01
1.459000000000000000e+03,1.143747590114803786e-01
1.460000000000000000e+03,1.141843999766051360e-01
1.461000000000000000e+03,1.149143860452161575e-01
1.462000000000000000e+03,1.165390734071246465e-01
1.463000000000000000e+03,1.190188224821263352e-01
1.464000000000000000e+03,1.222854652228181904e-01
1.465000000000000000e+03,1.262242734498517927e-01
1.466000000000000000e+03,1.306544555013924303e-01
1.467000000000000000e+03,1.353132535087855914e-01
1.468000000000000000e+03,1.398524400247913857e-01
1.469000000000000000e+03,1.438582377672187051e-01
1.470000000000000000e+03,1.469025297359526083e-01
1.471000000000000000e+03,1.486215490487225455e-01
1.472000000000000000e+03,1.488007620387305774e-01
1.473000000000000000e+03,1.474327443823872930e-01
1.474000000000000000e+03,1.447213159882387856e-01
1.475000000000000000e+03,1.410299891239399639e-01
1.476000000000000000e+03,1.367989814036759677e-01
1.477000000000000000e+03,1.324643461964506996e-01
1.478000000000000000e+03,1.284026715311220590e-01
1.479000000000000000e+03,1.249072129271251302e-01
1.480000000000000000e+03,1.221884774493853104e-01
1.481000000000000000e+03,1.203880169764247748e-01
1.482000000000000000e+03,1.195958239611431134e-01
1.483000000000000000e+03,1.198652509486963086e-01
1.484000000000000000e+03,1.212223597204730996e-01
1.485000000000000000e+03,1.236683535411533391e-01
1.486000000000000000e+03,1.271745249642237674e-01
1.487000000000000000e+03,1.316695748875585936e-01
1.488000000000000000e+03,1.370199382309703062e-01
1.489000000000000000e+03,1.430056234213457067e-01
1.490000000000000000e+03,1.492975807840753455e-01
1.491000000000000000e+03,1.554474591558968888e-01
1.492000000000000000e+03,1.609045532487484997e-01
1.493000000000000000e+03,1.650730219964565704e-01
1.494000000000000000e+03,1.674099231021444201e-01
1.495000000000000000e+03,1.675419862708583951e-01
1.496000000000000000e+03,1.653587238599964204e-01
1.497000000000000000e+03,1.610401581260258175e-01
1.498000000000000000e+03,1.550056155045504147e-01
1.499000000000000000e+03,1.478080411064275623e-01
1.500000000000000000e+03,1.400188528868208104e-01
