# Hot-molecule IR emission spectrum  (trajectory-averaged local harmonic)
# # Traj dir: outputs/ir_mace_syn_trans_2000K  MACE: outputs/mace_wB97X_20260417/mace_model.pt
# # Dipole: outputs/ir_nm_pes_syn_trans_300K/dipole_surface.pkl
# # Stride: 300  N_samples: 136  FWHM: 30.0 cm-1
# # frequency_cm-1,intensity_normalized
6.800000000000000000e+01,9.282593754303515923e-03
6.900000000000000000e+01,9.640634457265187876e-03
7.000000000000000000e+01,1.001968707028105462e-02
7.100000000000000000e+01,1.041901346105027562e-02
7.200000000000000000e+01,1.083700973241383259e-02
7.300000000000000000e+01,1.127097378241022525e-02
7.400000000000000000e+01,1.171686967023856905e-02
7.500000000000000000e+01,1.216912088143540238e-02
7.600000000000000000e+01,1.262047953787139715e-02
7.700000000000000000e+01,1.306203164317967964e-02
7.800000000000000000e+01,1.348340339183440838e-02
7.900000000000000000e+01,1.387322241456009214e-02
8.000000000000000000e+01,1.421985361347839413e-02
8.100000000000000000e+01,1.451237087465977703e-02
8.200000000000000000e+01,1.474165337228471907e-02
8.300000000000000000e+01,1.490143083467193250e-02
8.400000000000000000e+01,1.498907477176072284e-02
8.500000000000000000e+01,1.500596348538775840e-02
8.600000000000000000e+01,1.495733686273899472e-02
8.700000000000000000e+01,1.485167515895118202e-02
8.800000000000000000e+01,1.469974181424766116e-02
8.900000000000000000e+01,1.451348771837833625e-02
9.000000000000000000e+01,1.430501056070169683e-02
9.100000000000000000e+01,1.408571109740202817e-02
9.200000000000000000e+01,1.386571578969793793e-02
9.300000000000000000e+01,1.365356876617975293e-02
9.400000000000000000e+01,1.345615098429120936e-02
9.500000000000000000e+01,1.327876397344688632e-02
9.600000000000000000e+01,1.312531453099786624e-02
9.700000000000000000e+01,1.299854718566965418e-02
9.800000000000000000e+01,1.290028596991464951e-02
9.900000000000000000e+01,1.283166130979977726e-02
1.000000000000000000e+02,1.279330932907406758e-02
1.010000000000000000e+02,1.278553897629335773e-02
1.020000000000000000e+02,1.280846746799065884e-02
1.030000000000000000e+02,1.286212730751678211e-02
1.040000000000000000e+02,1.294654932300944028e-02
1.050000000000000000e+02,1.306182637586531491e-02
1.060000000000000000e+02,1.320816206347416241e-02
1.070000000000000000e+02,1.338590816676294565e-02
1.080000000000000000e+02,1.359559394859267967e-02
1.090000000000000000e+02,1.383794978725405231e-02
1.100000000000000000e+02,1.411392707261249421e-02
1.110000000000000000e+02,1.442471581228993958e-02
1.120000000000000000e+02,1.477176098578183994e-02
1.130000000000000000e+02,1.515677833088234505e-02
1.140000000000000000e+02,1.558176993053569763e-02
1.150000000000000000e+02,1.604903966922322303e-02
1.160000000000000000e+02,1.656120832623066488e-02
1.170000000000000000e+02,1.712122774939251260e-02
1.180000000000000000e+02,1.773239318918237717e-02
1.190000000000000000e+02,1.839835245279734105e-02
1.200000000000000000e+02,1.912311004577663814e-02
1.210000000000000000e+02,1.991102388844403354e-02
1.220000000000000000e+02,2.076679150361808446e-02
1.230000000000000000e+02,2.169542173093633522e-02
1.240000000000000000e+02,2.270218695677427706e-02
1.250000000000000000e+02,2.379254942387042451e-02
1.260000000000000000e+02,2.497205319448128277e-02
1.270000000000000000e+02,2.624617052462600506e-02
1.280000000000000000e+02,2.762008755071879845e-02
1.290000000000000000e+02,2.909840935152654268e-02
1.300000000000000000e+02,3.068475931186573705e-02
1.310000000000000000e+02,3.238124398081388550e-02
1.320000000000000000e+02,3.418775522926377486e-02
1.330000000000000000e+02,3.610109047695424928e-02
1.340000000000000000e+02,3.811389346256398303e-02
1.350000000000000000e+02,4.021345613340849418e-02
1.360000000000000000e+02,4.238047829110330733e-02
1.370000000000000000e+02,4.458795330209469610e-02
1.380000000000000000e+02,4.680042662493803796e-02
1.390000000000000000e+02,4.897394052331011105e-02
1.400000000000000000e+02,5.105700271943600099e-02
1.410000000000000000e+02,5.299285989244634232e-02
1.420000000000000000e+02,5.472318433275340926e-02
1.430000000000000000e+02,5.619298744626005648e-02
1.440000000000000000e+02,5.735620484162930188e-02
1.450000000000000000e+02,5.818106457313935304e-02
1.460000000000000000e+02,5.865419649562426951e-02
1.470000000000000000e+02,5.878257675870586507e-02
1.480000000000000000e+02,5.859283081905642537e-02
1.490000000000000000e+02,5.812801203344693940e-02
1.500000000000000000e+02,5.744252120085056867e-02
1.510000000000000000e+02,5.659614910738710453e-02
1.520000000000000000e+02,5.564823541410261754e-02
1.530000000000000000e+02,5.465270036873554060e-02
1.540000000000000000e+02,5.365435701683374942e-02
1.550000000000000000e+02,5.268658880091892094e-02
1.560000000000000000e+02,5.177026611595871020e-02
1.570000000000000000e+02,5.091369515015405772e-02
1.580000000000000000e+02,5.011341336593143347e-02
1.590000000000000000e+02,4.935571446225976711e-02
1.600000000000000000e+02,4.861884494216230090e-02
1.610000000000000000e+02,4.787581963729346801e-02
1.620000000000000000e+02,4.709773341891066584e-02
1.630000000000000000e+02,4.625731329823404986e-02
1.640000000000000000e+02,4.533230875247929587e-02
1.650000000000000000e+02,4.430823237734522746e-02
1.660000000000000000e+02,4.318000402767772222e-02
1.670000000000000000e+02,4.195223846905615783e-02
1.680000000000000000e+02,4.063820032958671141e-02
1.690000000000000000e+02,3.925773186962683986e-02
1.700000000000000000e+02,3.783463958995731541e-02
1.710000000000000000e+02,3.639405508653512089e-02
1.720000000000000000e+02,3.496018061461361043e-02
1.730000000000000000e+02,3.355465324387392478e-02
1.740000000000000000e+02,3.219558350283812515e-02
1.750000000000000000e+02,3.089719278239641195e-02
1.760000000000000000e+02,2.966990445749460512e-02
1.770000000000000000e+02,2.852072833150651882e-02
1.780000000000000000e+02,2.745379735778226069e-02
1.790000000000000000e+02,2.647095042266143713e-02
1.800000000000000000e+02,2.557229151076271731e-02
1.810000000000000000e+02,2.475668637959730842e-02
1.820000000000000000e+02,2.402218039732527052e-02
1.830000000000000000e+02,2.336633578905215197e-02
1.840000000000000000e+02,2.278649480497837304e-02
1.850000000000000000e+02,2.227997913124705673e-02
1.860000000000000000e+02,2.184423682967135197e-02
1.870000000000000000e+02,2.147694742628361575e-02
1.880000000000000000e+02,2.117609428496265711e-02
1.890000000000000000e+02,2.094001159782769503e-02
1.900000000000000000e+02,2.076741146778067829e-02
1.910000000000000000e+02,2.065739476924519091e-02
1.920000000000000000e+02,2.060944777667780836e-02
1.930000000000000000e+02,2.062342492000159011e-02
1.940000000000000000e+02,2.069951640989308589e-02
1.950000000000000000e+02,2.083819781780158267e-02
1.960000000000000000e+02,2.104015695480024317e-02
1.970000000000000000e+02,2.130619156716517110e-02
1.980000000000000000e+02,2.163706952259379646e-02
1.990000000000000000e+02,2.203334148396242712e-02
2.000000000000000000e+02,2.249509492541706956e-02
2.010000000000000000e+02,2.302163837453204479e-02
2.020000000000000000e+02,2.361110695958734684e-02
2.030000000000000000e+02,2.425998611595642923e-02
2.040000000000000000e+02,2.496256143869855088e-02
2.050000000000000000e+02,2.571032100632146891e-02
2.060000000000000000e+02,2.649136323637076018e-02
2.070000000000000000e+02,2.728989769855730621e-02
2.080000000000000000e+02,2.808596370985571092e-02
2.090000000000000000e+02,2.885552164143133369e-02
2.100000000000000000e+02,2.957107801037895528e-02
2.110000000000000000e+02,3.020296739526578955e-02
2.120000000000000000e+02,3.072131635488133464e-02
2.130000000000000000e+02,3.109855860884188153e-02
2.140000000000000000e+02,3.131218788108836720e-02
2.150000000000000000e+02,3.134728610109276115e-02
2.160000000000000000e+02,3.119832146745181792e-02
2.170000000000000000e+02,3.086981804693204184e-02
2.180000000000000000e+02,3.037574090121027831e-02
2.190000000000000000e+02,2.973773916638109902e-02
2.200000000000000000e+02,2.898263666326014037e-02
2.210000000000000000e+02,2.813967403122613273e-02
2.220000000000000000e+02,2.723796959477549698e-02
2.230000000000000000e+02,2.630452082561208701e-02
2.240000000000000000e+02,2.536288539804262485e-02
2.250000000000000000e+02,2.443252266136707734e-02
2.260000000000000000e+02,2.352867553121571614e-02
2.270000000000000000e+02,2.266263224401411647e-02
2.280000000000000000e+02,2.184221196845474028e-02
2.290000000000000000e+02,2.107234768663520524e-02
2.300000000000000000e+02,2.035567710705169300e-02
2.310000000000000000e+02,1.969308702395879129e-02
2.320000000000000000e+02,1.908418366958488863e-02
2.330000000000000000e+02,1.852768031647905947e-02
2.340000000000000000e+02,1.802170481348014733e-02
2.350000000000000000e+02,1.756403571850809198e-02
2.360000000000000000e+02,1.715227801965564514e-02
2.370000000000000000e+02,1.678398955329740705e-02
2.380000000000000000e+02,1.645676815941017959e-02
2.390000000000000000e+02,1.616830802590532926e-02
2.400000000000000000e+02,1.591643196378884559e-02
2.410000000000000000e+02,1.569910474309342205e-02
2.420000000000000000e+02,1.551443121918110769e-02
2.430000000000000000e+02,1.536064185122045303e-02
2.440000000000000000e+02,1.523606740638824494e-02
2.450000000000000000e+02,1.513910421329386913e-02
2.460000000000000000e+02,1.506817135996555042e-02
2.470000000000000000e+02,1.502166183114548616e-02
2.480000000000000000e+02,1.499789084580220588e-02
2.490000000000000000e+02,1.499504661521824239e-02
2.500000000000000000e+02,1.501115123679519839e-02
2.510000000000000000e+02,1.504404198134898750e-02
2.520000000000000000e+02,1.509138488440606336e-02
2.530000000000000000e+02,1.515073195154992107e-02
2.540000000000000000e+02,1.521962897832478470e-02
2.550000000000000000e+02,1.529577215711467805e-02
2.560000000000000000e+02,1.537719912015202313e-02
2.570000000000000000e+02,1.546248697803516078e-02
2.580000000000000000e+02,1.555092124523099750e-02
2.590000000000000000e+02,1.564260015824221056e-02
2.600000000000000000e+02,1.573845068647801090e-02
2.610000000000000000e+02,1.584015258282616204e-02
2.620000000000000000e+02,1.594998816209595299e-02
2.630000000000000000e+02,1.607065051212052884e-02
2.640000000000000000e+02,1.620504706825407967e-02
2.650000000000000000e+02,1.635612935604218929e-02
2.660000000000000000e+02,1.652676744405855852e-02
2.670000000000000000e+02,1.671967449391651220e-02
2.680000000000000000e+02,1.693737661922230242e-02
2.690000000000000000e+02,1.718221762961799626e-02
2.700000000000000000e+02,1.745638678368707092e-02
2.710000000000000000e+02,1.776195909307647439e-02
2.720000000000000000e+02,1.810094058325885033e-02
2.730000000000000000e+02,1.847531412161553324e-02
2.740000000000000000e+02,1.888708426569397567e-02
2.750000000000000000e+02,1.933832163033198312e-02
2.760000000000000000e+02,1.983120820180638358e-02
2.770000000000000000e+02,2.036808455633645418e-02
2.780000000000000000e+02,2.095149788581479253e-02
2.790000000000000000e+02,2.158424620700460234e-02
2.800000000000000000e+02,2.226940975035972964e-02
2.810000000000000000e+02,2.301035644822805107e-02
2.820000000000000000e+02,2.381070604181793893e-02
2.830000000000000000e+02,2.467423755926336990e-02
2.840000000000000000e+02,2.560472775441817450e-02
2.850000000000000000e+02,2.660571249887357798e-02
2.860000000000000000e+02,2.768016775095684737e-02
2.870000000000000000e+02,2.883011102430868555e-02
2.880000000000000000e+02,3.005612920283930872e-02
2.890000000000000000e+02,3.135684649658444789e-02
2.900000000000000000e+02,3.272836025143453093e-02
2.910000000000000000e+02,3.416369431725865130e-02
2.920000000000000000e+02,3.565234936204059180e-02
2.930000000000000000e+02,3.718006229199390111e-02
2.940000000000000000e+02,3.872891253531023092e-02
2.950000000000000000e+02,4.027791540147384469e-02
2.960000000000000000e+02,4.180420354021197743e-02
2.970000000000000000e+02,4.328480356886345998e-02
2.980000000000000000e+02,4.469887010003437827e-02
2.990000000000000000e+02,4.603007432452636827e-02
3.000000000000000000e+02,4.726871486084562729e-02
3.010000000000000000e+02,4.841308633035156656e-02
3.020000000000000000e+02,4.946974077887303367e-02
3.030000000000000000e+02,5.045249038027643795e-02
3.040000000000000000e+02,5.138025735645933983e-02
3.050000000000000000e+02,5.227409169775106001e-02
3.060000000000000000e+02,5.315378900150076469e-02
3.070000000000000000e+02,5.403454217899213846e-02
3.080000000000000000e+02,5.492399030805885513e-02
3.090000000000000000e+02,5.581994054492051688e-02
3.100000000000000000e+02,5.670897605486277526e-02
3.110000000000000000e+02,5.756613485808252662e-02
3.120000000000000000e+02,5.835582948740698772e-02
3.130000000000000000e+02,5.903413182753534938e-02
3.140000000000000000e+02,5.955242561568400983e-02
3.150000000000000000e+02,5.986220876700570209e-02
3.160000000000000000e+02,5.992053613376754906e-02
3.170000000000000000e+02,5.969531696918836672e-02
3.180000000000000000e+02,5.916954364750408313e-02
3.190000000000000000e+02,5.834363224287166666e-02
3.200000000000000000e+02,5.723541788680766573e-02
3.210000000000000000e+02,5.587786821601045673e-02
3.220000000000000000e+02,5.431507712385968273e-02
3.230000000000000000e+02,5.259740794222986238e-02
3.240000000000000000e+02,5.077669128177034197e-02
3.250000000000000000e+02,4.890218550837639039e-02
3.260000000000000000e+02,4.701769114966948548e-02
3.270000000000000000e+02,4.515989749491708394e-02
3.280000000000000000e+02,4.335781176501793399e-02
3.290000000000000000e+02,4.163300387757098292e-02
3.300000000000000000e+02,4.000037642030634943e-02
3.310000000000000000e+02,3.846920526909147070e-02
3.320000000000000000e+02,3.704425766908608225e-02
3.330000000000000000e+02,3.572685824055899656e-02
3.340000000000000000e+02,3.451582753067914539e-02
3.350000000000000000e+02,3.340825907243803738e-02
3.360000000000000000e+02,3.240013035398974645e-02
3.370000000000000000e+02,3.148676266591027284e-02
3.380000000000000000e+02,3.066315611725806828e-02
3.390000000000000000e+02,2.992423035394371073e-02
3.400000000000000000e+02,2.926499985372241902e-02
3.410000000000000000e+02,2.868070669577030968e-02
3.420000000000000000e+02,2.816692543055542355e-02
3.430000000000000000e+02,2.771964633794825328e-02
3.440000000000000000e+02,2.733533703028120584e-02
3.450000000000000000e+02,2.701097946416110285e-02
3.460000000000000000e+02,2.674408026982857609e-02
3.470000000000000000e+02,2.653265585987000727e-02
3.480000000000000000e+02,2.637519807284199880e-02
3.490000000000000000e+02,2.627062913968225902e-02
3.500000000000000000e+02,2.621825539700933100e-02
3.510000000000000000e+02,2.621772749784084117e-02
3.520000000000000000e+02,2.626901186599793839e-02
3.530000000000000000e+02,2.637237500364796039e-02
3.540000000000000000e+02,2.652837985129253423e-02
3.550000000000000000e+02,2.673789203455218325e-02
3.560000000000000000e+02,2.700209339531195463e-02
3.570000000000000000e+02,2.732250037017989325e-02
3.580000000000000000e+02,2.770098520512250320e-02
3.590000000000000000e+02,2.813979842466241346e-02
3.600000000000000000e+02,2.864159125464548622e-02
3.610000000000000000e+02,2.920943675770599351e-02
3.620000000000000000e+02,2.984684825460091548e-02
3.630000000000000000e+02,3.055779316387910449e-02
3.640000000000000000e+02,3.134669968694953068e-02
3.650000000000000000e+02,3.221845277652059941e-02
3.660000000000000000e+02,3.317837452614054439e-02
3.670000000000000000e+02,3.423218247926132496e-02
3.680000000000000000e+02,3.538591736558399647e-02
3.690000000000000000e+02,3.664582946050962825e-02
3.700000000000000000e+02,3.801821024387976033e-02
3.710000000000000000e+02,3.950915356305019499e-02
3.720000000000000000e+02,4.112422855993051740e-02
3.730000000000000000e+02,4.286804599169064672e-02
3.740000000000000000e+02,4.474370144682954242e-02
3.750000000000000000e+02,4.675208494842016116e-02
3.760000000000000000e+02,4.889105849818613236e-02
3.770000000000000000e+02,5.115452321953226078e-02
3.780000000000000000e+02,5.353142723887274051e-02
3.790000000000000000e+02,5.600480395561545366e-02
3.800000000000000000e+02,5.855097450674765641e-02
3.810000000000000000e+02,6.113909024260635178e-02
3.820000000000000000e+02,6.373121794301314647e-02
3.830000000000000000e+02,6.628316503610777455e-02
3.840000000000000000e+02,6.874618635395000898e-02
3.850000000000000000e+02,7.106959714634442093e-02
3.860000000000000000e+02,7.320414614842676859e-02
3.870000000000000000e+02,7.510581098300557479e-02
3.880000000000000000e+02,7.673952369451930711e-02
3.890000000000000000e+02,7.808227769339735891e-02
3.900000000000000000e+02,7.912513996420675322e-02
3.910000000000000000e+02,7.987387226722972300e-02
3.920000000000000000e+02,8.034808723940305153e-02
3.930000000000000000e+02,8.057906190017517789e-02
3.940000000000000000e+02,8.060647025283580736e-02
3.950000000000000000e+02,8.047438744355532581e-02
3.960000000000000000e+02,8.022698155989847757e-02
3.970000000000000000e+02,7.990434942897491066e-02
3.980000000000000000e+02,7.953895283823061990e-02
3.990000000000000000e+02,7.915305321009574735e-02
4.000000000000000000e+02,7.875742378886567419e-02
4.010000000000000000e+02,7.835145336939848548e-02
4.020000000000000000e+02,7.792456605154540750e-02
4.030000000000000000e+02,7.745869142931137430e-02
4.040000000000000000e+02,7.693136050444189522e-02
4.050000000000000000e+02,7.631891705309377938e-02
4.060000000000000000e+02,7.559936350911818093e-02
4.070000000000000000e+02,7.475451571667438011e-02
4.080000000000000000e+02,7.377137754755606902e-02
4.090000000000000000e+02,7.264286997433580528e-02
4.100000000000000000e+02,7.136816112519596411e-02
4.110000000000000000e+02,6.995280123526903537e-02
4.120000000000000000e+02,6.840871288021349583e-02
4.130000000000000000e+02,6.675392799039030212e-02
4.140000000000000000e+02,6.501190080333292542e-02
4.150000000000000000e+02,6.321029680686134078e-02
4.160000000000000000e+02,6.137931713357028252e-02
4.170000000000000000e+02,5.954977575065187323e-02
4.180000000000000000e+02,5.775122593694227008e-02
4.190000000000000000e+02,5.601040785124682814e-02
4.200000000000000000e+02,5.435018790075765022e-02
4.210000000000000000e+02,5.278903515811044639e-02
4.220000000000000000e+02,5.134097574487139076e-02
4.230000000000000000e+02,5.001590540320736272e-02
4.240000000000000000e+02,4.882012345890009847e-02
4.250000000000000000e+02,4.775696523297804502e-02
4.260000000000000000e+02,4.682743909378810770e-02
4.270000000000000000e+02,4.603080648645074130e-02
4.280000000000000000e+02,4.536507137374760218e-02
4.290000000000000000e+02,4.482736701028068593e-02
4.300000000000000000e+02,4.441424314434561094e-02
4.310000000000000000e+02,4.412186718439288502e-02
4.320000000000000000e+02,4.394616032699277114e-02
4.330000000000000000e+02,4.388289532394417519e-02
4.340000000000000000e+02,4.392778670364867744e-02
4.350000000000000000e+02,4.407660591427815105e-02
4.360000000000000000e+02,4.432535099739159240e-02
4.370000000000000000e+02,4.467049056482735869e-02
4.380000000000000000e+02,4.510928352495620353e-02
4.390000000000000000e+02,4.564015051872732931e-02
4.400000000000000000e+02,4.626304595484943133e-02
4.410000000000000000e+02,4.697976007003965698e-02
4.420000000000000000e+02,4.779407785295890221e-02
4.430000000000000000e+02,4.871173998222282781e-02
4.440000000000000000e+02,4.974018516777975463e-02
4.450000000000000000e+02,5.088809063306033720e-02
4.460000000000000000e+02,5.216475346145459796e-02
4.470000000000000000e+02,5.357936143930235040e-02
4.480000000000000000e+02,5.514018870144993950e-02
4.490000000000000000e+02,5.685372768207719307e-02
4.500000000000000000e+02,5.872374633769215230e-02
4.510000000000000000e+02,6.075024854041020939e-02
4.520000000000000000e+02,6.292832261177223885e-02
4.530000000000000000e+02,6.524689157077068202e-02
4.540000000000000000e+02,6.768742961309620609e-02
4.550000000000000000e+02,7.022278031554113342e-02
4.560000000000000000e+02,7.281629518270685275e-02
4.570000000000000000e+02,7.542158926597643254e-02
4.580000000000000000e+02,7.798325469712412417e-02
4.590000000000000000e+02,8.043884464714551319e-02
4.600000000000000000e+02,8.272230275361693030e-02
4.610000000000000000e+02,8.476875219322292654e-02
4.620000000000000000e+02,8.652020593372139468e-02
4.630000000000000000e+02,8.793140407709788831e-02
4.640000000000000000e+02,8.897475426042153468e-02
4.650000000000000000e+02,8.964336554259773326e-02
4.660000000000000000e+02,8.995147117898272260e-02
4.670000000000000000e+02,8.993206618968542509e-02
4.680000000000000000e+02,8.963218157714065992e-02
4.690000000000000000e+02,8.910669152201791676e-02
4.700000000000000000e+02,8.841177200088295995e-02
4.710000000000000000e+02,8.759907348328592469e-02
4.720000000000000000e+02,8.671140741005153862e-02
4.730000000000000000e+02,8.578038955592950932e-02
4.740000000000000000e+02,8.482613025580593158e-02
4.750000000000000000e+02,8.385876182768406406e-02
4.760000000000000000e+02,8.288135757520341540e-02
4.770000000000000000e+02,8.189362484291351496e-02
4.780000000000000000e+02,8.089566303961154281e-02
4.790000000000000000e+02,7.989109947579049742e-02
4.800000000000000000e+02,7.888907509682539787e-02
4.810000000000000000e+02,7.790483004364764930e-02
4.820000000000000000e+02,7.695896332708168641e-02
4.830000000000000000e+02,7.607571236853434560e-02
4.840000000000000000e+02,7.528073832871581827e-02
4.850000000000000000e+02,7.459889135997757603e-02
4.860000000000000000e+02,7.405230490422476386e-02
4.870000000000000000e+02,7.365899881270752958e-02
4.880000000000000000e+02,7.343202013912696058e-02
4.890000000000000000e+02,7.337905246007750404e-02
4.900000000000000000e+02,7.350238357325653005e-02
4.910000000000000000e+02,7.379912170045867248e-02
4.920000000000000000e+02,7.426157002635208615e-02
4.930000000000000000e+02,7.487769110468543710e-02
4.940000000000000000e+02,7.563160908828406304e-02
4.950000000000000000e+02,7.650411270208651304e-02
4.960000000000000000e+02,7.747314635226554280e-02
4.970000000000000000e+02,7.851432043406926520e-02
4.980000000000000000e+02,7.960153269893596728e-02
4.990000000000000000e+02,8.070784959584484386e-02
5.000000000000000000e+02,8.180681291387972842e-02
5.010000000000000000e+02,8.287427568056503213e-02
5.020000000000000000e+02,8.389071932219908934e-02
5.030000000000000000e+02,8.484379390337230820e-02
5.040000000000000000e+02,8.573063278044915081e-02
5.050000000000000000e+02,8.655941638446736086e-02
5.060000000000000000e+02,8.734975726216231973e-02
5.070000000000000000e+02,8.813173436709351161e-02
5.080000000000000000e+02,8.894372602753242152e-02
5.090000000000000000e+02,8.982945362951218204e-02
5.100000000000000000e+02,9.083476062682314944e-02
5.110000000000000000e+02,9.200459677561974303e-02
5.120000000000000000e+02,9.338050675687004087e-02
5.130000000000000000e+02,9.499871638731628709e-02
5.140000000000000000e+02,9.688873722272325906e-02
5.150000000000000000e+02,9.907230700963062797e-02
5.160000000000000000e+02,1.015624529535301135e-01
5.170000000000000000e+02,1.043624931285432322e-01
5.180000000000000000e+02,1.074648607185728355e-01
5.190000000000000000e+02,1.108497321155486048e-01
5.200000000000000000e+02,1.144835534273536543e-01
5.210000000000000000e+02,1.183176808049030415e-01
5.220000000000000000e+02,1.222874626061649650e-01
5.230000000000000000e+02,1.263121713102649535e-01
5.240000000000000000e+02,1.302962095206536275e-01
5.250000000000000000e+02,1.341319398909024685e-01
5.260000000000000000e+02,1.377043128270507011e-01
5.270000000000000000e+02,1.408972049052532038e-01
5.280000000000000000e+02,1.436010775342889123e-01
5.290000000000000000e+02,1.457212746535526959e-01
5.300000000000000000e+02,1.471860528268627288e-01
5.310000000000000000e+02,1.479533217168634562e-01
5.320000000000000000e+02,1.480151080746145709e-01
5.330000000000000000e+02,1.473989749047369680e-01
5.340000000000000000e+02,1.461660322316117033e-01
5.350000000000000000e+02,1.444057103241050688e-01
5.360000000000000000e+02,1.422280080964687110e-01
5.370000000000000000e+02,1.397543271995115577e-01
5.380000000000000000e+02,1.371081404478515786e-01
5.390000000000000000e+02,1.344065962365345313e-01
5.400000000000000000e+02,1.317538020356303907e-01
5.410000000000000000e+02,1.292360929097499112e-01
5.420000000000000000e+02,1.269192075721800039e-01
5.430000000000000000e+02,1.248470502552933015e-01
5.440000000000000000e+02,1.230416358736212273e-01
5.450000000000000000e+02,1.215038733845016233e-01
5.460000000000000000e+02,1.202149852239576683e-01
5.470000000000000000e+02,1.191385273383410159e-01
5.480000000000000000e+02,1.182231042477689398e-01
5.490000000000000000e+02,1.174059150492132581e-01
5.500000000000000000e+02,1.166171867992672473e-01
5.510000000000000000e+02,1.157853543477243702e-01
5.520000000000000000e+02,1.148425838077668931e-01
5.530000000000000000e+02,1.137300112658800461e-01
5.540000000000000000e+02,1.124019927306906530e-01
5.550000000000000000e+02,1.108288022350134849e-01
5.560000000000000000e+02,1.089975408988531347e-01
5.570000000000000000e+02,1.069114025422053110e-01
5.580000000000000000e+02,1.045877234042347781e-01
5.590000000000000000e+02,1.020553297269584520e-01
5.600000000000000000e+02,9.935160598787197428e-02
5.610000000000000000e+02,9.651954284468497458e-02
5.620000000000000000e+02,9.360489747076806977e-02
5.630000000000000000e+02,9.065355737371207090e-02
5.640000000000000000e+02,8.770921635724833465e-02
5.650000000000000000e+02,8.481149010719730985e-02
5.660000000000000000e+02,8.199457824585638932e-02
5.670000000000000000e+02,7.928651756628948832e-02
