# IR spectrum — C₄H₆O₂  –  methyl vinyl ketone oxide (MVKO)
# Temperature: 300.0 K
# MD steps: 15000  Δt_eff: 0.5 fs
# Method: ML-PES (KRR) + ML dipole surface (KRR)
# Date: 2026-03-26T18:41:35.338030
frequency_cm-1,intensity_normalized
0.0708,0.00000000
0.1416,0.00000000
0.2124,0.00000000
0.2831,0.00000000
0.3539,0.00000002
0.4247,0.00000005
0.4955,0.00000012
0.5663,0.00000020
0.6371,0.00000030
0.7078,0.00000038
0.7786,0.00000042
0.8494,0.00000042
0.9202,0.00000041
0.9910,0.00000042
1.0618,0.00000051
1.1326,0.00000070
1.2033,0.00000096
1.2741,0.00000125
1.3449,0.00000150
1.4157,0.00000164
1.4865,0.00000162
1.5573,0.00000147
1.6280,0.00000127
1.6988,0.00000112
1.7696,0.00000112
1.8404,0.00000130
1.9112,0.00000163
1.9820,0.00000201
2.0528,0.00000231
2.1235,0.00000240
2.1943,0.00000222
2.2651,0.00000182
2.3359,0.00000134
2.4067,0.00000104
2.4775,0.00000114
2.5482,0.00000177
2.6190,0.00000289
2.6898,0.00000421
2.7606,0.00000531
2.8314,0.00000580
2.9022,0.00000545
2.9729,0.00000433
3.0437,0.00000288
3.1145,0.00000174
3.1853,0.00000157
3.2561,0.00000276
3.3269,0.00000524
3.3977,0.00000839
3.4684,0.00001120
3.5392,0.00001269
3.6100,0.00001227
3.6808,0.00001010
3.7516,0.00000701
3.8224,0.00000416
3.8931,0.00000254
3.9639,0.00000261
4.0347,0.00000412
4.1055,0.00000633
4.1763,0.00000829
4.2471,0.00000922
4.3179,0.00000877
4.3886,0.00000713
4.4594,0.00000497
4.5302,0.00000326
4.6010,0.00000283
4.6718,0.00000407
4.7426,0.00000667
4.8133,0.00000975
4.8841,0.00001212
4.9549,0.00001288
5.0257,0.00001173
5.0965,0.00000912
5.1673,0.00000600
5.2381,0.00000336
5.3088,0.00000181
5.3796,0.00000146
5.4504,0.00000200
5.5212,0.00000292
5.5920,0.00000369
5.6628,0.00000400
5.7335,0.00000371
5.8043,0.00000296
5.8751,0.00000203
5.9459,0.00000129
6.0167,0.00000097
6.0875,0.00000111
6.1583,0.00000155
6.2290,0.00000202
6.2998,0.00000230
6.3706,0.00000224
6.4414,0.00000188
6.5122,0.00000135
6.5830,0.00000082
6.6537,0.00000050
6.7245,0.00000049
6.7953,0.00000078
6.8661,0.00000126
6.9369,0.00000173
7.0077,0.00000202
7.0784,0.00000202
7.1492,0.00000172
7.2200,0.00000123
7.2908,0.00000071
7.3616,0.00000035
7.4324,0.00000024
7.5032,0.00000041
7.5739,0.00000075
