# IR spectrum — C₄H₆O₂  –  methyl vinyl ketone oxide (MVKO)
# Temperature: 2000.0 K
# MD steps: 30000  Δt_eff: 0.5 fs
# Method: ML-PES (KRR) + ML dipole surface (KRR)
# Date: 2026-06-05T11:33:12.062504
frequency_cm-1,intensity_normalized
0.1770,0.00006780
0.3539,0.00027050
0.5309,0.00058182
0.7078,0.00092266
0.8848,0.00119932
1.0618,0.00138731
1.2387,0.00155785
1.4157,0.00179057
1.5927,0.00205464
1.7696,0.00219869
1.9466,0.00208118
2.1235,0.00171296
2.3005,0.00126202
2.4775,0.00091581
2.6544,0.00074131
2.8314,0.00067014
3.0083,0.00059750
3.1853,0.00048205
3.3623,0.00036204
3.5392,0.00029989
3.7162,0.00032246
3.8931,0.00040465
4.0701,0.00049506
4.2471,0.00055274
4.4240,0.00056475
4.6010,0.00053634
4.7780,0.00047220
4.9549,0.00037694
5.1319,0.00027974
5.3088,0.00025373
5.4858,0.00039476
5.6628,0.00075998
5.8397,0.00130924
6.0167,0.00189767
6.1936,0.00233243
6.3706,0.00246250
6.5476,0.00225059
6.7245,0.00178697
6.9015,0.00123886
7.0784,0.00076656
7.2554,0.00045719
7.4324,0.00031065
7.6093,0.00027291
7.7863,0.00028175
7.9633,0.00029437
8.1402,0.00029217
8.3172,0.00027540
8.4941,0.00025630
8.6711,0.00024962
8.8481,0.00026098
9.0250,0.00028116
9.2020,0.00029356
9.3789,0.00028908
9.5559,0.00027438
9.7329,0.00026574
9.9098,0.00027499
10.0868,0.00030079
10.2638,0.00033157
10.4407,0.00035527
10.6177,0.00036713
10.7946,0.00037020
10.9716,0.00037014
11.1486,0.00036895
11.3255,0.00036226
11.5025,0.00034234
11.6794,0.00030516
11.8564,0.00025605
12.0334,0.00020830
12.2103,0.00017444
12.3873,0.00015694
12.5642,0.00014688
12.7412,0.00013224
12.9182,0.00010842
13.0951,0.00008182
13.2721,0.00006422
13.4491,0.00006444
13.6260,0.00008395
13.8030,0.00011817
13.9799,0.00016028
14.1569,0.00020520
14.3339,0.00025253
14.5108,0.00030638
14.6878,0.00036979
14.8647,0.00043676
15.0417,0.00049032
15.2187,0.00051169
15.3956,0.00049429
15.5726,0.00044918
15.7496,0.00039612
15.9265,0.00034932
16.1035,0.00031196
16.2804,0.00028293
16.4574,0.00026553
16.6344,0.00026706
16.8113,0.00028987
16.9883,0.00032435
17.1652,0.00035196
17.3422,0.00035561
17.5192,0.00032876
17.6961,0.00027746
17.8731,0.00021592
18.0500,0.00016020
18.2270,0.00012338
18.4040,0.00011357
18.5809,0.00013415
18.7579,0.00018421
18.9349,0.00025724
19.1118,0.00033872
19.2888,0.00040638
19.4657,0.00043691
19.6427,0.00041742
19.8197,0.00035451
19.9966,0.00027311
20.1736,0.00020391
20.3505,0.00016695
20.5275,0.00016185
20.7045,0.00017140
20.8814,0.00017603
21.0584,0.00016956
21.2353,0.00016500
21.4123,0.00018555
21.5893,0.00024630
21.7662,0.00034011
21.9432,0.00043848
22.1202,0.00050773
22.2971,0.00052841
22.4741,0.00050456
22.6510,0.00045724
22.8280,0.00040940
23.0050,0.00037378
23.1819,0.00035126
23.3589,0.00033781
23.5358,0.00033208
23.7128,0.00033664
23.8898,0.00035287
24.0667,0.00037556
24.2437,0.00039336
24.4207,0.00039562
24.5976,0.00038008
24.7746,0.00035600
24.9515,0.00034226
25.1285,0.00036387
