# IR spectrum — C₄H₆O₂  –  methyl vinyl ketone oxide (MVKO)
# Temperature: 2000.0 K
# MD steps: 30000  Δt_eff: 0.5 fs
# Method: ML-PES (KRR) + ML dipole surface (KRR)
# Date: 2026-06-07T00:14:32.370474
frequency_cm-1,intensity_normalized
49.1952,0.26171610
49.3722,0.26096855
49.5491,0.26023149
49.7261,0.25954144
49.9031,0.25884839
50.0800,0.25815553
50.2570,0.25746603
50.4340,0.25682774
50.6109,0.25619218
50.7879,0.25555599
50.9648,0.25492281
51.1418,0.25428244
51.3188,0.25422063
51.4957,0.25415749
51.6727,0.25409687
51.8496,0.25401495
52.0266,0.25390335
52.2036,0.25378981
52.3805,0.25367817
52.5575,0.25357787
52.7345,0.25350584
52.9114,0.25343139
53.0884,0.25335813
53.2653,0.25328805
53.4423,0.25328140
53.6193,0.25327199
53.7962,0.25326298
53.9732,0.25325720
54.1501,0.25323800
54.3271,0.25321191
54.5041,0.25318539
54.6810,0.25316208
54.8580,0.25311050
55.0349,0.25303439
55.2119,0.25295878
55.3889,0.25288619
55.5658,0.25282245
55.7428,0.25277069
55.9198,0.25271691
56.0967,0.25266578
56.2737,0.25287546
56.4506,0.25398662
56.6276,0.25509508
56.8046,0.25620567
56.9815,0.25731897
57.1585,0.25843150
57.3354,0.25954095
57.5124,0.26065190
57.6894,0.26176589
57.8663,0.26284508
58.0433,0.26390277
58.2202,0.26496417
58.3972,0.26603378
58.5742,0.26710525
58.7511,0.26817683
58.9281,0.26923307
59.1051,0.26993842
59.2820,0.27065661
59.4590,0.27142457
59.6359,0.27219193
59.8129,0.27296239
59.9899,0.27373289
60.1668,0.27451874
60.3438,0.27530389
60.5207,0.27609189
60.6977,0.27688048
60.8747,0.27763210
61.0516,0.27837081
61.2286,0.27911202
61.4056,0.27981227
61.5825,0.28045795
61.7595,0.28109871
61.9364,0.28174155
62.1134,0.28238584
62.2904,0.28304647
62.4673,0.28374929
62.6443,0.28445375
62.8212,0.28515993
62.9982,0.28586687
63.1752,0.28660487
63.3521,0.28734410
63.5291,0.28808518
63.7060,0.28882510
63.8830,0.28953340
64.0600,0.29023722
64.2369,0.29094290
64.4139,0.29164807
64.5909,0.29234128
64.7678,0.29304245
64.9448,0.29374589
65.1217,0.29444941
65.2987,0.29517434
65.4757,0.29593371
65.6526,0.29669461
65.8296,0.29745606
66.0065,0.29822564
66.1835,0.29903643
66.3605,0.29984846
66.5374,0.30012228
66.7144,0.30008706
66.8914,0.30003061
67.0683,0.29997382
67.2453,0.29991804
67.4222,0.29986330
67.5992,0.29979152
67.7762,0.29971337
67.9531,0.29964941
68.1301,0.29959128
68.3070,0.29955778
68.4840,0.29954832
68.6610,0.29953957
68.8379,0.29953294
69.0149,0.29954410
69.1918,0.29959860
69.3688,0.29965339
69.5458,0.29971059
69.7227,0.29976967
69.8997,0.29981950
70.0767,0.29986905
70.2536,0.29992112
70.4306,0.29997605
70.6075,0.30000619
70.7845,0.30002019
70.9615,0.30003131
71.1384,0.30005664
71.3154,0.30011194
71.4923,0.30018036
71.6693,0.30011505
71.8463,0.30002734
72.0232,0.29996398
72.2002,0.29993997
72.3771,0.29991742
72.5541,0.29989905
72.7311,0.29988159
72.9080,0.29986516
73.0850,0.29984942
73.2620,0.29983805
73.4389,0.29982730
73.6159,0.29978346
73.7928,0.29973678
73.9698,0.29969449
74.1468,0.29965328
74.3237,0.29963210
74.5007,0.29962980
74.6776,0.29963174
74.8546,0.29963527
75.0316,0.29966678
75.2085,0.29973284
75.3855,0.29980279
75.5625,0.29987486
75.7394,0.29994698
75.9164,0.30002999
76.0933,0.30011635
76.2703,0.30020535
76.4473,0.30028940
76.6242,0.30036228
76.8012,0.30100374
76.9781,0.30164830
77.1551,0.30228874
77.3321,0.30293417
77.5090,0.30358710
77.6860,0.30425952
77.8629,0.30492830
78.0399,0.30563011
78.2169,0.30636274
78.3938,0.30709914
78.5708,0.30783252
78.7478,0.30857031
78.9247,0.30932912
79.1017,0.31009187
79.2786,0.31085234
79.4556,0.31160281
79.6326,0.31232734
79.8095,0.31305586
79.9865,0.31378292
80.1634,0.31450320
80.3404,0.31522285
80.5174,0.31594654
80.6943,0.31666963
80.8713,0.31740490
81.0483,0.31818169
81.2252,0.31898393
81.4022,0.31978641
81.5791,0.32058265
81.7561,0.32145102
81.9331,0.32252243
82.1100,0.32359488
82.2870,0.32466165
82.4639,0.32580476
82.6409,0.32717697
82.8179,0.32855096
82.9948,0.32991996
83.1718,0.33128468
83.3487,0.33264251
83.5257,0.33400264
83.7027,0.33535857
83.8796,0.33670999
84.0566,0.33812477
84.2336,0.33956179
84.4105,0.34099548
84.5875,0.34242458
84.7644,0.34388312
84.9414,0.34536889
85.1184,0.34685223
85.2953,0.34833105
85.4723,0.34980560
85.6492,0.35127219
85.8262,0.35273721
86.0032,0.35419793
86.1801,0.35565743
86.3571,0.35710310
86.5340,0.35854801
86.7110,0.35998894
86.8880,0.36120695
87.0649,0.36219364
87.2419,0.36320220
87.4189,0.36421963
87.5958,0.36523678
87.7728,0.36629436
87.9497,0.36737363
88.1267,0.36844979
88.3037,0.36952539
88.4806,0.37060049
88.6576,0.37167133
88.8345,0.37273957
89.0115,0.37380707
89.1885,0.37487254
89.3654,0.37591741
89.5424,0.37696019
89.7194,0.37800213
89.8963,0.37904686
90.0733,0.38012889
90.2502,0.38121075
90.4272,0.38230414
90.6042,0.38342329
90.7811,0.38458941
90.9581,0.38577051
91.1350,0.38695079
91.3120,0.38813338
91.4890,0.38931743
91.6659,0.39050004
91.8429,0.39168194
92.0198,0.39256824
92.1968,0.39328609
92.3738,0.39397942
92.5507,0.39467219
92.7277,0.39536692
92.9047,0.39606527
93.0816,0.39678576
93.2586,0.39750584
93.4355,0.39822780
93.6125,0.39895916
93.7895,0.39978363
93.9664,0.40061793
94.1434,0.40145408
94.3203,0.40267730
94.4973,0.40396355
94.6743,0.40525212
94.8512,0.40654257
95.0282,0.40783514
95.2051,0.40911319
95.3821,0.41036762
95.5591,0.41162400
95.7360,0.41288252
95.9130,0.41414282
96.0900,0.41541135
96.2669,0.41668195
96.4439,0.41795475
96.6208,0.41922780
96.7978,0.42055466
96.9748,0.42195598
97.1517,0.42347551
97.3287,0.42501476
97.5056,0.42656330
97.6826,0.42811795
97.8596,0.42967508
98.0365,0.43123245
98.2135,0.43276991
98.3905,0.43428841
98.5674,0.43580961
98.7444,0.43733105
98.9213,0.43885124
99.0983,0.44037047
99.2753,0.44189267
99.4522,0.44341516
99.6292,0.44493910
99.8061,0.44651523
99.9831,0.44809463
100.1601,0.44975156
100.3370,0.45143489
100.5140,0.45313577
100.6909,0.45484384
100.8679,0.45655244
101.0449,0.45826047
101.2218,0.45994623
101.3988,0.46161806
101.5758,0.46329063
101.7527,0.46496241
101.9297,0.46663001
102.1066,0.46830750
102.2836,0.47029377
102.4606,0.47227905
102.6375,0.47427225
102.8145,0.47630692
102.9914,0.47834298
103.1684,0.48037787
103.3454,0.48249027
103.5223,0.48469209
103.6993,0.48689786
103.8763,0.48910234
104.0532,0.49130879
104.2302,0.49349160
104.4071,0.49566307
104.5841,0.49783316
104.7611,0.50000497
104.9380,0.50216793
105.1150,0.50431627
105.2919,0.50646325
105.4689,0.50861165
105.6459,0.51077333
105.8228,0.51296262
105.9998,0.51527907
106.1767,0.51773845
106.3537,0.52020436
106.5307,0.52275772
106.7076,0.52542459
106.8846,0.52809231
107.0616,0.53076673
107.2385,0.53341148
107.4155,0.53603908
107.5924,0.53866728
107.7694,0.54130243
107.9464,0.54391920
108.1233,0.54651595
108.3003,0.54911310
108.4772,0.55171744
108.6542,0.55433494
108.8312,0.55696517
109.0081,0.55959567
109.1851,0.56223355
109.3620,0.56488215
109.5390,0.56755408
109.7160,0.57025371
109.8929,0.57313473
110.0699,0.57602501
110.2469,0.57888271
110.4238,0.58173575
110.6008,0.58459654
110.7777,0.58746770
110.9547,0.59030622
111.1317,0.59312592
111.3086,0.59595350
111.4856,0.59879257
111.6625,0.60163785
111.8395,0.60448618
112.0165,0.60734243
112.1934,0.61021131
112.3704,0.61297796
112.5474,0.61563159
112.7243,0.61829316
112.9013,0.62096841
113.0782,0.62385534
113.2552,0.62672171
113.4322,0.62959504
113.6091,0.63248304
113.7861,0.63537930
113.9630,0.63822926
114.1400,0.64107109
114.3170,0.64392842
114.4939,0.64679544
114.6709,0.64965901
114.8478,0.65252533
115.0248,0.65540782
115.2018,0.65830140
115.3787,0.66120275
115.5557,0.66412450
115.7327,0.66706285
115.9096,0.67001362
116.0866,0.67296416
116.2635,0.67604995
116.4405,0.67921078
116.6175,0.68238525
116.7944,0.68556226
116.9714,0.68868520
117.1483,0.69181420
117.3253,0.69495786
117.5023,0.69804596
117.6792,0.70108622
117.8562,0.70405257
118.0332,0.70703435
118.2101,0.71001906
118.3871,0.71301202
118.5640,0.71602860
118.7410,0.71906111
118.9180,0.72209660
119.0949,0.72512773
119.2719,0.72814768
119.4488,0.73128446
119.6258,0.73451306
119.8028,0.73774058
119.9797,0.74090970
120.1567,0.74409084
120.3336,0.74727465
120.5106,0.75045528
120.6876,0.75361859
120.8645,0.75678694
121.0415,0.75995760
121.2185,0.76312280
121.3954,0.76629827
