# IR spectrum — C₄H₆O₂  –  methyl vinyl ketone oxide (MVKO)
# Temperature: 300.0 K
# MD steps: 30000  Δt_eff: 0.5 fs
# Method: ML-PES (KRR) + ML dipole surface (KRR)
# Date: 2026-04-21T13:22:05.354866
frequency_cm-1,intensity_normalized
624.8335,0.00017802
627.0811,0.00015915
629.3287,0.00013918
631.5763,0.00011485
633.8239,0.00009234
636.0715,0.00007231
638.3191,0.00005769
640.5667,0.00004450
642.8143,0.00003283
645.0619,0.00003328
647.3095,0.00003429
649.5572,0.00003528
651.8048,0.00004404
654.0524,0.00005360
656.3000,0.00006280
658.5476,0.00007224
660.7952,0.00008257
663.0428,0.00009323
665.2904,0.00010096
667.5380,0.00010766
669.7856,0.00011405
672.0332,0.00011866
674.2808,0.00012184
676.5284,0.00012482
678.7760,0.00012950
681.0236,0.00013680
683.2712,0.00014464
685.5188,0.00015495
687.7664,0.00017119
690.0140,0.00018821
692.2616,0.00020654
694.5092,0.00023035
696.7568,0.00025513
699.0044,0.00028004
701.2520,0.00030395
703.4996,0.00032823
705.7472,0.00035170
707.9948,0.00036938
710.2424,0.00038560
712.4900,0.00040058
714.7376,0.00041150
716.9852,0.00042144
719.2328,0.00043235
721.4804,0.00044823
723.7280,0.00047138
725.9756,0.00050231
728.2232,0.00054591
730.4708,0.00060018
732.7184,0.00065211
734.9661,0.00070114
737.2137,0.00074914
739.4613,0.00078130
741.7089,0.00080378
743.9565,0.00083359
746.2041,0.00086162
748.4517,0.00089351
750.6993,0.00093924
752.9469,0.00099329
755.1945,0.00105586
757.4421,0.00111611
759.6897,0.00118257
761.9373,0.00125445
764.1849,0.00130564
766.4325,0.00135216
768.6801,0.00139717
770.9277,0.00141040
773.1753,0.00140430
775.4229,0.00139147
777.6705,0.00135028
779.9181,0.00128583
782.1657,0.00121937
784.4133,0.00114203
786.6609,0.00105068
788.9085,0.00096330
791.1561,0.00087755
793.4037,0.00078882
795.6513,0.00070253
797.8989,0.00061852
800.1465,0.00054148
802.3941,0.00046208
804.6417,0.00038023
806.8893,0.00031714
809.1369,0.00025237
811.3845,0.00018750
813.6321,0.00014578
815.8797,0.00010850
818.1273,0.00007350
820.3749,0.00005604
822.6226,0.00004522
824.8702,0.00003540
827.1178,0.00003370
829.3654,0.00003668
831.6130,0.00003903
833.8606,0.00004137
836.1082,0.00004436
838.3558,0.00004582
840.6034,0.00004529
842.8510,0.00004355
845.0986,0.00004251
847.3462,0.00004174
849.5938,0.00004006
851.8414,0.00003936
854.0890,0.00003861
856.3366,0.00003584
858.5842,0.00003278
860.8318,0.00002935
863.0794,0.00002554
865.3270,0.00002184
867.5746,0.00001851
869.8222,0.00001617
872.0698,0.00001429
874.3174,0.00001278
876.5650,0.00001181
878.8126,0.00001101
881.0602,0.00001014
883.3078,0.00000926
885.5554,0.00000842
887.8030,0.00000758
890.0506,0.00000695
892.2982,0.00000652
894.5458,0.00000612
896.7934,0.00000613
899.0410,0.00000681
901.2886,0.00000743
903.5362,0.00000848
905.7838,0.00001116
908.0315,0.00001385
910.2791,0.00001675
912.5267,0.00002175
914.7743,0.00002677
917.0219,0.00003177
919.2695,0.00003781
921.5171,0.00004392
923.7647,0.00004990
926.0123,0.00005539
928.2599,0.00006075
930.5075,0.00006592
932.7551,0.00006979
935.0027,0.00007297
937.2503,0.00007607
939.4979,0.00007795
941.7455,0.00007857
943.9931,0.00007901
946.2407,0.00007852
948.4883,0.00007653
950.7359,0.00007419
952.9835,0.00007138
955.2311,0.00006786
957.4787,0.00006429
959.7263,0.00006078
961.9739,0.00005788
964.2215,0.00005526
966.4691,0.00005284
968.7167,0.00005142
970.9643,0.00005015
973.2119,0.00004888
975.4595,0.00004790
977.7071,0.00004699
979.9547,0.00004612
982.2023,0.00004498
984.4499,0.00004378
986.6975,0.00004263
988.9451,0.00004094
991.1927,0.00003878
993.4403,0.00003651
995.6880,0.00003387
997.9356,0.00003082
1000.1832,0.00002771
1002.4308,0.00002467
1004.6784,0.00002186
1006.9260,0.00001912
