# IR spectrum — C₄H₆O₂  –  methyl vinyl ketone oxide (MVKO)
# Temperature: 300.0 K
# MD steps: 15000  Δt_eff: 0.5 fs
# Method: ML-PES (KRR) + ML dipole surface (KRR)
# Date: 2026-03-27T09:25:23.963187
frequency_cm-1,intensity_normalized
0.3539,0.00000001
0.7078,0.00000012
1.0618,0.00000043
1.4157,0.00000089
1.7696,0.00000130
2.1235,0.00000147
2.4775,0.00000136
2.8314,0.00000109
3.1853,0.00000080
3.5392,0.00000055
3.8931,0.00000038
4.2471,0.00000034
4.6010,0.00000054
4.9549,0.00000108
5.3088,0.00000181
5.6628,0.00000237
6.0167,0.00000239
6.3706,0.00000180
6.7245,0.00000097
7.0784,0.00000036
7.4324,0.00000018
7.7863,0.00000024
8.1402,0.00000031
8.4941,0.00000028
8.8481,0.00000020
9.2020,0.00000015
9.5559,0.00000014
9.9098,0.00000019
10.2638,0.00000032
10.6177,0.00000054
10.9716,0.00000075
11.3255,0.00000085
11.6794,0.00000084
12.0334,0.00000081
12.3873,0.00000081
12.7412,0.00000084
13.0951,0.00000090
13.4491,0.00000119
13.8030,0.00000207
14.1569,0.00000370
14.5108,0.00000571
14.8647,0.00000723
15.2187,0.00000746
15.5726,0.00000637
15.9265,0.00000483
16.2804,0.00000392
16.6344,0.00000402
16.9883,0.00000440
17.3422,0.00000392
17.6961,0.00000239
18.0500,0.00000128
18.4040,0.00000295
18.7579,0.00000848
19.1118,0.00001607
19.4657,0.00002157
19.8197,0.00002161
20.1736,0.00001666
20.5275,0.00001087
20.8814,0.00000808
21.2353,0.00000846
21.5893,0.00001219
21.9432,0.00002964
22.2971,0.00008697
22.6510,0.00021317
23.0050,0.00040964
23.3589,0.00062636
23.7128,0.00077491
24.0667,0.00078128
24.4207,0.00064050
24.7746,0.00042349
25.1285,0.00022523
25.4824,0.00009951
25.8363,0.00003907
26.1903,0.00001314
26.5442,0.00001470
26.8981,0.00006386
27.2520,0.00016716
27.6060,0.00028476
27.9599,0.00034886
28.3138,0.00031835
28.6677,0.00021413
29.0216,0.00010027
29.3756,0.00003161
29.7295,0.00001815
30.0834,0.00003260
30.4373,0.00004381
30.7913,0.00004138
31.1452,0.00003553
31.4991,0.00004091
31.8530,0.00005999
32.2069,0.00007793
32.5609,0.00007869
32.9148,0.00007542
33.2687,0.00011061
33.6226,0.00018558
33.9766,0.00020213
34.3305,0.00016138
34.6844,0.00078158
35.0383,0.00418970
35.3922,0.01377215
35.7462,0.03243278
36.1001,0.05976902
36.4540,0.09018845
36.8079,0.11411772
37.1619,0.12246566
37.5158,0.11173743
37.8697,0.08618126
38.2236,0.05531994
38.5776,0.02865800
38.9315,0.01128762
39.2854,0.00297718
39.6393,0.00039828
39.9932,0.00010802
40.3472,0.00018364
40.7011,0.00013702
41.0550,0.00007152
41.4089,0.00007675
41.7629,0.00012030
42.1168,0.00015557
42.4707,0.00017484
42.8246,0.00018173
43.1785,0.00016869
43.5325,0.00012977
43.8864,0.00007586
44.2403,0.00002882
44.5942,0.00000550
44.9482,0.00000847
45.3021,0.00002718
45.6560,0.00004531
46.0099,0.00005038
46.3638,0.00004077
46.7178,0.00002496
47.0717,0.00001335
47.4256,0.00001014
47.7795,0.00001233
48.1335,0.00001515
48.4874,0.00001736
48.8413,0.00002124
49.1952,0.00002842
49.5491,0.00003670
49.9031,0.00004124
50.2570,0.00003897
50.6109,0.00003148
50.9648,0.00002375
51.3188,0.00002025
51.6727,0.00002217
52.0266,0.00002755
52.3805,0.00003248
52.7345,0.00003271
53.0884,0.00002920
53.4423,0.00004218
53.7962,0.00012770
54.1501,0.00037297
54.5041,0.00084648
54.8580,0.00151471
55.2119,0.00219180
55.5658,0.00259880
55.9198,0.00253355
56.2737,0.00203548
56.6276,0.00139288
56.9815,0.00095283
57.3354,0.00087439
57.6894,0.00103474
58.0433,0.00116740
58.3972,0.00109987
58.7511,0.00087506
59.1051,0.00066822
59.4590,0.00060861
59.8129,0.00068216
60.1668,0.00078037
60.5207,0.00081226
60.8747,0.00076267
61.2286,0.00066707
61.5825,0.00056016
61.9364,0.00045616
62.2904,0.00036107
62.6443,0.00028342
62.9982,0.00022794
63.3521,0.00018736
63.7060,0.00014796
64.0600,0.00010331
64.4139,0.00005985
64.7678,0.00002933
65.1217,0.00001757
65.4757,0.00002069
65.8296,0.00002973
66.1835,0.00003764
66.5374,0.00004277
66.8914,0.00004743
67.2453,0.00005361
67.5992,0.00005996
67.9531,0.00006285
68.3070,0.00006068
68.6610,0.00005675
69.0149,0.00005754
69.3688,0.00006836
69.7227,0.00009176
70.0767,0.00013026
70.4306,0.00018819
70.7845,0.00026695
71.1384,0.00035569
71.4923,0.00042876
71.8463,0.00045895
72.2002,0.00044186
72.5541,0.00041216
72.9080,0.00043291
73.2620,0.00055744
73.6159,0.00078674
73.9698,0.00105378
74.3237,0.00125055
74.6776,0.00128428
75.0316,0.00112802
75.3855,0.00083465
75.7394,0.00050705
76.0933,0.00024466
76.4473,0.00009821
76.8012,0.00005659
77.1551,0.00006903
77.5090,0.00008442
77.8629,0.00008046
78.2169,0.00006429
78.5708,0.00005078
78.9247,0.00004361
79.2786,0.00003842
79.6326,0.00004030
79.9865,0.00006828
80.3404,0.00013410
80.6943,0.00021703
81.0483,0.00026865
81.4022,0.00025136
81.7561,0.00017384
82.1100,0.00008517
82.4639,0.00003243
82.8179,0.00002516
83.1718,0.00003872
83.5257,0.00004523
83.8796,0.00003593
84.2336,0.00001912
84.5875,0.00000834
84.9414,0.00001821
85.2953,0.00006350
85.6492,0.00014841
86.0032,0.00025139
86.3571,0.00032738
86.7110,0.00033616
87.0649,0.00027420
87.4189,0.00017841
87.7728,0.00009661
88.1267,0.00005300
88.4806,0.00003946
88.8345,0.00003571
89.1885,0.00003355
89.5424,0.00004094
89.8963,0.00006576
90.2502,0.00009963
90.6042,0.00012061
90.9581,0.00011285
91.3120,0.00008318
91.6659,0.00005658
92.0198,0.00005329
92.3738,0.00006979
92.7277,0.00008366
93.0816,0.00007866
93.4355,0.00006443
93.7895,0.00006864
94.1434,0.00010674
94.4973,0.00015891
94.8512,0.00018136
95.2051,0.00014835
95.5591,0.00009009
95.9130,0.00008713
96.2669,0.00021280
96.6208,0.00046179
96.9748,0.00072624
97.3287,0.00085408
97.6826,0.00075854
98.0365,0.00049488
98.3905,0.00023518
98.7444,0.00015277
99.0983,0.00030517
99.4522,0.00060585
99.8061,0.00089651
100.1601,0.00105021
100.5140,0.00102654
100.8679,0.00086004
101.2218,0.00061972
101.5758,0.00037884
101.9297,0.00019855
102.2836,0.00011127
102.6375,0.00010704
102.9914,0.00014132
103.3454,0.00016619
103.6993,0.00015847
104.0532,0.00012183
104.4071,0.00007775
104.7611,0.00008027
105.1150,0.00025459
105.4689,0.00080049
105.8228,0.00189883
106.1767,0.00354309
106.5307,0.00541976
106.8846,0.00696995
107.2385,0.00764223
107.5924,0.00718796
107.9464,0.00579740
108.3003,0.00398359
108.6542,0.00230281
109.0081,0.00110281
109.3620,0.00044055
109.7160,0.00017074
110.0699,0.00009896
110.4238,0.00008879
110.7777,0.00008407
111.1317,0.00007664
111.4856,0.00006923
111.8395,0.00006021
112.1934,0.00004651
112.5474,0.00002952
112.9013,0.00001476
113.2552,0.00000683
