# IR spectrum — C₄H₆O₂  –  methyl vinyl ketone oxide (MVKO)
# Temperature: 300.0 K
# MD steps: 30000  Δt_eff: 0.5 fs
# Method: ML-PES (KRR) + ML dipole surface (KRR)
# Date: 2026-03-19T18:18:55.192958
frequency_cm-1,intensity_normalized
88.1267,0.00001183
88.3037,0.00000860
88.4806,0.00001568
88.6576,0.00004559
88.8345,0.00010223
89.0115,0.00017307
89.1885,0.00023272
89.3654,0.00025763
89.5424,0.00024079
89.7194,0.00019453
89.8963,0.00013974
90.0733,0.00009244
90.2502,0.00005841
90.4272,0.00003680
90.6042,0.00002524
90.7811,0.00002072
90.9581,0.00001866
91.1350,0.00001455
91.3120,0.00000770
91.4890,0.00000176
91.6659,0.00000014
91.8429,0.00000166
92.0198,0.00000216
92.1968,0.00000071
92.3738,0.00000240
92.5507,0.00001327
92.7277,0.00003231
92.9047,0.00004970
93.0816,0.00005423
93.2586,0.00004287
93.4355,0.00002339
93.6125,0.00000826
93.7895,0.00000588
93.9664,0.00001632
94.1434,0.00003302
94.3203,0.00004747
94.4973,0.00005357
94.6743,0.00005039
94.8512,0.00004290
95.0282,0.00003988
95.2051,0.00004932
95.3821,0.00007401
95.5591,0.00011059
95.7360,0.00015270
95.9130,0.00019510
96.0900,0.00023493
96.2669,0.00026950
96.4439,0.00029401
96.6208,0.00030306
96.7978,0.00029597
96.9748,0.00028094
97.1517,0.00027210
97.3287,0.00027843
97.5056,0.00029251
97.6826,0.00029044
97.8596,0.00024835
98.0365,0.00016561
98.2135,0.00007339
98.3905,0.00001377
98.5674,0.00000118
98.7444,0.00000640
98.9213,0.00000166
99.0983,0.00005821
99.2753,0.00041996
99.4522,0.00145007
99.6292,0.00341450
99.8061,0.00620439
99.9831,0.00920435
100.1601,0.01146935
100.3370,0.01216969
100.5140,0.01104212
100.6909,0.00853964
100.8679,0.00556972
101.0449,0.00300522
101.2218,0.00130102
101.3988,0.00043175
101.5758,0.00010331
101.7527,0.00001683
101.9297,0.00000217
102.1066,0.00000274
102.2836,0.00000724
102.4606,0.00001028
102.6375,0.00000939
102.8145,0.00000771
102.9914,0.00000859
103.1684,0.00001101
103.3454,0.00001214
103.5223,0.00001099
103.6993,0.00000827
103.8763,0.00000502
104.0532,0.00000244
104.2302,0.00000140
104.4071,0.00000228
104.5841,0.00000729
