# Hot-molecule IR emission spectrum  (trajectory-averaged local harmonic)
# # Traj dir: outputs/ir_mace_syn_trans_300K  MACE: outputs/mace_wB97X_20260417/mace_model.pt
# # Dipole: outputs/ir_nm_pes_syn_trans_300K/dipole_surface.pkl
# # Stride: 300  N_samples: 500  FWHM: 15.0 cm-1
# # frequency_cm-1,intensity_normalized
4.080000000000000000e+02,8.743723632575170490e-02
4.090000000000000000e+02,8.509666953751698903e-02
4.100000000000000000e+02,8.193949289240534672e-02
4.110000000000000000e+02,7.840366123217938632e-02
4.120000000000000000e+02,7.491615304034818235e-02
4.130000000000000000e+02,7.180509578948367222e-02
4.140000000000000000e+02,6.928333253600985064e-02
4.150000000000000000e+02,6.746627966338428206e-02
4.160000000000000000e+02,6.639278422127421753e-02
4.170000000000000000e+02,6.604030832493318348e-02
4.180000000000000000e+02,6.633850690188226873e-02
4.190000000000000000e+02,6.718455693709768362e-02
4.200000000000000000e+02,6.845796810049639691e-02
4.210000000000000000e+02,7.003156269727148220e-02
4.220000000000000000e+02,7.178044716266211711e-02
4.230000000000000000e+02,7.359222627323645793e-02
4.240000000000000000e+02,7.537412253916275784e-02
4.250000000000000000e+02,7.704884407684126080e-02
4.260000000000000000e+02,7.854125175111520418e-02
4.270000000000000000e+02,7.976726292601549195e-02
4.280000000000000000e+02,8.062910397239014815e-02
4.290000000000000000e+02,8.101159294533698263e-02
4.300000000000000000e+02,8.078159272603871455e-02
4.310000000000000000e+02,7.980536752178810089e-02
4.320000000000000000e+02,7.799439759698266472e-02
4.330000000000000000e+02,7.536559297368798649e-02
4.340000000000000000e+02,7.207542078463352597e-02
4.350000000000000000e+02,6.839434690713278031e-02
4.360000000000000000e+02,6.463415914318199063e-02
4.370000000000000000e+02,6.107497660443567122e-02
4.380000000000000000e+02,5.792516706991292230e-02
4.390000000000000000e+02,5.531468991964325066e-02
4.400000000000000000e+02,5.330702203361934594e-02
4.410000000000000000e+02,5.191727074937499409e-02
4.420000000000000000e+02,5.113011894367157362e-02
4.430000000000000000e+02,5.091461539084038423e-02
4.440000000000000000e+02,5.123389090691064102e-02
4.450000000000000000e+02,5.204789767314322441e-02
4.460000000000000000e+02,5.330717730987744041e-02
4.470000000000000000e+02,5.493655864770997238e-02
4.480000000000000000e+02,5.681119971096943583e-02
4.490000000000000000e+02,5.873564447978771308e-02
4.500000000000000000e+02,6.044736248409502549e-02
4.510000000000000000e+02,6.166626969967520244e-02
4.520000000000000000e+02,6.218536149472328467e-02
4.530000000000000000e+02,6.195498426347484378e-02
4.540000000000000000e+02,6.110039493307896363e-02
4.550000000000000000e+02,5.985895210212312939e-02
4.560000000000000000e+02,5.848607084064564449e-02
4.570000000000000000e+02,5.719022011933621447e-02
4.580000000000000000e+02,5.611623847622309452e-02
4.590000000000000000e+02,5.535573170698831341e-02
4.600000000000000000e+02,5.495510971058974875e-02
4.610000000000000000e+02,5.490815937907379124e-02
4.620000000000000000e+02,5.514013551551161241e-02
4.630000000000000000e+02,5.550087485746958010e-02
4.640000000000000000e+02,5.578327827058032762e-02
4.650000000000000000e+02,5.577270469505937744e-02
4.660000000000000000e+02,5.531416191391022585e-02
4.670000000000000000e+02,5.436616812447553349e-02
4.680000000000000000e+02,5.301060125584355909e-02
4.690000000000000000e+02,5.141405909350844905e-02
4.700000000000000000e+02,4.976651113659574105e-02
4.710000000000000000e+02,4.822977129701996185e-02
4.720000000000000000e+02,4.691253961271728279e-02
4.730000000000000000e+02,4.587077567688809671e-02
4.740000000000000000e+02,4.512364058452834198e-02
4.750000000000000000e+02,4.467448156696268713e-02
4.760000000000000000e+02,4.452845022597083646e-02
4.770000000000000000e+02,4.470123611684127113e-02
4.780000000000000000e+02,4.521746805966369437e-02
4.790000000000000000e+02,4.610200289449709748e-02
4.800000000000000000e+02,4.736954379050668795e-02
4.810000000000000000e+02,4.901664696846583236e-02
4.820000000000000000e+02,5.101837609192978740e-02
4.830000000000000000e+02,5.333237660635420374e-02
4.840000000000000000e+02,5.591360574871904326e-02
4.850000000000000000e+02,5.873848493665295017e-02
4.860000000000000000e+02,6.182786272861781618e-02
4.870000000000000000e+02,6.525193866071832272e-02
4.880000000000000000e+02,6.910577532484318830e-02
4.890000000000000000e+02,7.345897126936526411e-02
4.900000000000000000e+02,7.829566964345288649e-02
4.910000000000000000e+02,8.346559736192997458e-02
4.920000000000000000e+02,8.866827958720645275e-02
4.930000000000000000e+02,9.349031500947167783e-02
4.940000000000000000e+02,9.749629592099132158e-02
4.950000000000000000e+02,1.003374978384227872e-01
4.960000000000000000e+02,1.018247994472782636e-01
4.970000000000000000e+02,1.019436850318465176e-01
4.980000000000000000e+02,1.008349299797379889e-01
4.990000000000000000e+02,9.876583383085021928e-02
5.000000000000000000e+02,9.608338134201238612e-02
5.010000000000000000e+02,9.313784581423405207e-02
5.020000000000000000e+02,9.020485622494092692e-02
5.030000000000000000e+02,8.745391498813757936e-02
5.040000000000000000e+02,8.497905056758146836e-02
5.050000000000000000e+02,8.285908179946088747e-02
5.060000000000000000e+02,8.119801123015552013e-02
5.070000000000000000e+02,8.012177849847591793e-02
5.080000000000000000e+02,7.974601996705367457e-02
5.090000000000000000e+02,8.014302100885567492e-02
5.100000000000000000e+02,8.132238486380127807e-02
5.110000000000000000e+02,8.322407182178084839e-02
5.120000000000000000e+02,8.572043379070132252e-02
5.130000000000000000e+02,8.863142196684044294e-02
5.140000000000000000e+02,9.175933771707764364e-02
5.150000000000000000e+02,9.493548121898640058e-02
5.160000000000000000e+02,9.805274326266817664e-02
5.170000000000000000e+02,1.010664854643217314e-01
5.180000000000000000e+02,1.039809132592795227e-01
5.190000000000000000e+02,1.068485993556901742e-01
5.200000000000000000e+02,1.097731381123090155e-01
